time,snsr_11,snsr_12,snsr_13,snsr_14,snsr_21,snsr_22,snsr_23,snsr_24,snsr_31,snsr_32,snsr_33,snsr_34,snsr_41,snsr_42,snsr_43,snsr_44,interupt
62622,-0.80,0.11,-1.84,-0.92,0.57,1.38,1.61,0.34,2.30,2.07,2.87,0.00,1.38,1.15,4.71,1.61,0
62738,-0.46,0.00,-1.84,-1.26,0.23,1.61,1.61,0.57,2.87,2.30,3.33,0.11,1.26,1.38,5.17,1.49,0
62855,-0.46,-0.23,-1.72,-1.38,0.46,1.84,1.84,0.57,2.87,2.41,3.22,0.46,1.84,0.92,4.94,1.72,0
62972,-0.57,-0.69,-1.49,-1.03,0.80,1.49,1.61,0.46,2.99,2.30,3.33,0.57,1.49,1.03,5.06,1.95,0
63089,-0.57,0.00,-1.61,-1.15,0.46,1.72,1.49,0.46,2.64,2.18,3.33,0.69,0.92,1.38,5.06,2.07,0
63206,-0.46,0.23,-1.95,-1.72,0.23,1.84,1.61,0.69,2.87,2.64,3.56,0.57,1.49,1.15,5.40,1.84,0
63323,-0.80,-1.84,-1.84,-1.03,-0.11,1.61,1.49,0.69,2.53,2.41,2.76,0.23,1.38,1.38,4.94,1.72,0
63439,-0.23,0.11,-1.38,-1.03,-0.11,1.61,1.61,0.80,2.30,2.18,3.45,0.46,1.03,1.26,5.06,1.38,0
63556,-0.57,0.11,-1.72,-1.61,0.23,1.61,1.84,0.34,2.76,2.30,2.87,0.34,1.72,1.15,4.94,1.95,0
63673,-0.57,-0.11,-1.84,-1.26,0.11,1.61,1.38,0.69,2.64,2.30,3.10,0.34,1.15,0.92,4.83,1.72,0
63790,-0.34,0.11,-2.07,-1.03,0.00,1.49,1.61,0.80,2.76,2.76,2.87,0.57,1.38,1.03,5.29,2.07,0
63907,-0.57,-0.23,-1.95,-1.49,0.11,1.61,1.61,0.46,3.22,2.18,3.10,0.00,1.38,0.92,5.06,1.61,0
64024,-0.46,-0.11,-1.84,-1.38,1.03,1.72,1.49,0.46,2.64,2.18,2.87,0.80,0.92,1.38,5.06,1.49,0
64140,-0.34,0.11,-1.49,-1.38,0.46,1.72,1.49,0.11,2.30,2.41,2.76,0.57,1.15,1.03,5.06,1.72,0
64257,-0.46,0.00,-1.49,-1.49,0.11,1.95,1.72,0.23,2.64,2.53,3.33,0.34,1.38,1.15,5.29,1.49,0
64374,-0.34,-0.11,-1.49,-1.38,0.00,1.49,1.61,0.57,2.76,2.41,3.33,0.34,1.38,1.49,5.29,1.72,0
64491,-0.46,0.11,-1.72,-1.26,0.23,3.56,1.84,0.69,2.30,2.18,3.10,0.23,1.03,1.03,5.06,1.84,0
64608,-0.69,0.11,-2.07,-1.38,-0.11,1.61,1.49,0.46,2.64,2.53,3.79,0.11,1.38,1.49,5.29,1.95,0
64725,-0.46,0.11,-1.84,-1.38,0.11,1.15,1.49,0.34,2.41,0.80,2.64,0.57,1.03,-0.23,5.29,1.38,0
64841,-134.15,-8.39,12.87,-78.40,-37.59,95.18,59.77,-47.59,-7.59,52.53,27.93,-38.85,18.16,-21.38,-10.58,110.24,1
64958,4.02,-4.94,-7.13,-5.40,-4.48,-6.21,-1.84,2.18,-2.87,3.45,3.68,2.41,0.00,-0.92,-6.44,5.06,0
65075,-14.14,0.23,2.18,-3.45,-9.43,-6.21,1.61,2.64,6.90,-0.92,8.05,2.30,1.61,0.80,-4.71,-1.84,0
65192,-0.69,-0.46,1.61,-4.60,-3.22,0.92,1.95,-7.24,4.14,2.41,-3.33,-17.13,0.00,-1.03,3.22,0.23,0
65309,2.07,1.03,-2.18,0.80,-1.03,1.38,2.41,-1.72,2.76,3.10,1.15,1.95,1.26,2.18,1.03,3.79,0
65426,-1.26,1.72,1.72,-1.95,1.38,3.79,0.80,0.92,3.33,2.41,3.79,2.30,0.00,-0.11,5.63,1.61,0
65542,0.57,1.61,-1.26,1.95,-0.80,1.72,3.10,1.72,3.33,3.22,1.03,0.11,2.07,3.91,5.06,1.38,0
65659,-0.92,0.57,-0.23,-0.23,0.46,2.87,1.84,1.72,3.45,3.68,3.91,2.87,0.23,1.95,5.75,3.45,0
65776,-0.23,-0.11,-1.95,-0.69,0.34,1.72,1.72,0.92,3.33,2.41,3.56,0.00,1.72,0.92,5.40,2.53,0
65893,-0.69,-0.11,-1.72,-0.57,0.11,2.07,2.07,0.46,2.87,2.41,2.53,0.69,0.57,1.72,4.83,2.18,0
66010,0.34,0.34,-1.61,-1.95,0.92,0.00,1.72,0.11,2.30,3.10,2.18,0.00,0.80,1.61,4.71,1.49,0
66126,-1.03,0.11,-1.72,-1.72,-0.92,1.84,1.38,0.34,2.53,2.76,3.56,0.11,1.61,1.38,5.40,1.84,0
66243,-0.57,-0.11,-1.84,-1.03,-0.23,1.03,1.38,0.34,2.64,2.18,2.87,0.00,1.26,0.46,5.06,1.26,0
66360,-0.46,0.11,-1.61,-1.26,0.23,1.38,1.95,0.34,2.64,2.53,3.22,0.23,1.38,1.38,4.71,3.56,0
66477,-0.69,0.11,-1.95,-1.03,0.34,1.38,1.72,0.34,2.76,2.30,3.22,0.11,0.92,1.61,4.94,1.26,0
66594,-0.57,0.11,-1.38,-1.38,-0.23,1.26,1.84,0.69,2.18,2.07,3.45,0.11,0.80,0.00,5.52,1.61,0
66711,-136.45,-69.08,16.55,-7.36,-11.49,70.69,-81.61,17.13,22.88,48.85,2.18,-46.44,124.15,-23.10,126.44,-79.55,1
66827,-4.60,-5.63,-0.11,15.75,-6.78,-1.03,-6.55,84.83,-0.34,0.34,-3.22,5.06,0.34,0.46,5.17,6.21,0
66944,0.69,0.23,-5.40,-1.38,0.11,-6.32,7.36,-2.30,2.53,-15.40,7.70,3.79,9.20,3.68,10.92,1.26,0
67061,-1.95,1.26,-4.25,0.00,-2.87,1.61,-1.72,1.38,2.53,1.61,2.53,4.48,2.18,1.38,-3.79,9.08,0
67178,-1.72,1.49,-3.22,0.80,1.49,3.22,1.15,-1.15,1.03,2.30,3.79,3.33,-4.25,1.49,5.29,1.84,0
67295,-0.92,0.80,-1.26,1.03,-0.11,1.84,0.57,1.84,1.84,3.33,5.52,-2.53,-0.69,1.03,7.36,0.23,0
67412,-0.57,1.38,-2.53,-0.23,0.11,2.76,2.30,1.03,1.49,4.37,5.17,-0.46,1.49,2.41,4.83,1.26,0
67528,-0.80,-0.11,-2.53,-1.72,-0.92,1.95,2.07,1.03,2.18,1.95,3.22,2.53,1.72,0.69,5.63,-0.92,0
67645,0.34,1.26,-2.07,-1.26,0.46,1.95,1.38,1.15,2.64,1.61,2.87,0.80,0.80,1.03,4.83,4.48,0
67762,-0.92,-0.46,-1.95,-1.84,-0.34,1.26,1.72,0.23,2.76,2.53,3.10,0.23,0.80,1.72,5.40,2.18,0
67879,-0.80,0.23,-1.72,-1.26,-0.57,1.38,1.49,1.26,2.87,2.64,2.87,0.23,1.15,1.49,4.14,1.61,0
67996,-0.34,-0.23,-1.61,-1.26,-0.23,1.72,1.38,0.00,2.18,2.30,2.87,0.46,0.57,1.72,5.29,0.92,0
68112,-0.57,-0.23,-1.95,-1.38,-0.80,2.07,1.38,-0.11,2.53,2.30,3.33,0.46,1.15,1.38,5.06,1.84,0
68229,-0.46,0.11,-1.72,-1.61,0.00,1.49,1.49,0.46,2.30,2.41,2.87,0.00,0.92,1.38,5.17,1.84,0
68346,-0.80,0.00,-1.72,-1.38,0.34,1.26,1.61,0.57,2.87,2.18,2.53,-1.84,0.92,1.03,4.94,2.18,0
68463,-0.34,-0.23,-1.03,-0.57,3.22,-83.91,18.97,10.12,-4.94,16.55,-66.21,8.62,-168.98,-10.12,-17.24,22.76,0
68580,19.43,-12.87,20.46,29.20,5.52,-9.77,2.99,-1.15,-11.49,-1.15,13.91,-31.38,-1.38,-0.46,0.92,-27.36,0
68697,-1.49,-6.32,-2.07,-1.84,-3.56,1.49,2.53,-0.57,9.89,-0.46,6.21,-4.37,0.34,-3.22,5.17,0.46,0
68813,-0.34,-6.78,-13.79,-1.26,-6.21,0.46,-3.10,2.76,-1.38,2.76,-2.87,4.60,0.80,5.63,-5.63,9.54,0
68930,-0.92,-0.69,-0.11,-0.23,-0.57,5.29,2.41,-3.45,-0.69,1.49,2.76,-1.49,-0.80,-1.72,6.09,1.15,0
69047,-0.34,-0.46,-1.61,1.95,0.92,2.76,2.07,-1.84,4.14,3.33,7.13,-0.46,2.99,1.26,14.14,0.46,0
69164,-0.34,0.69,-0.92,0.11,1.72,5.29,12.07,1.26,3.79,2.18,1.72,-1.26,1.38,3.22,5.86,0.92,0
69281,-0.57,0.92,-3.91,-0.11,-0.11,3.33,1.61,-0.46,1.95,3.22,2.53,1.38,1.72,2.41,5.40,2.99,0
69397,0.46,0.80,-1.61,-0.80,0.69,1.95,1.72,0.92,3.45,2.87,3.45,0.80,0.69,1.03,4.71,3.22,0
69514,-0.57,-0.92,-1.72,-1.03,0.34,1.15,1.72,1.26,2.41,2.64,3.10,0.34,1.26,0.92,5.06,2.30,0
69631,-0.57,-0.11,-1.26,-1.49,-0.57,1.72,2.53,1.72,2.87,2.53,2.41,-0.23,0.80,1.61,4.60,2.18,0
69748,0.00,0.34,-0.92,-1.72,-1.84,1.49,1.95,0.34,2.30,3.33,3.33,0.34,1.26,1.26,5.06,1.72,0
69865,-0.23,0.57,-1.84,-0.92,-0.11,1.72,1.84,0.46,2.99,2.53,3.45,0.46,0.92,0.69,5.40,1.26,0
69982,-0.92,0.23,-1.95,-1.49,0.34,1.72,1.49,0.00,2.64,2.53,3.10,0.00,1.26,1.38,4.71,1.72,0
70098,0.11,0.46,-1.72,-1.61,0.23,2.18,1.38,0.69,1.95,2.76,2.87,-0.23,1.26,1.84,5.17,1.61,0
70215,-0.80,-0.34,-1.38,-1.26,0.11,1.61,1.61,0.23,2.41,2.53,3.45,0.00,1.26,1.26,4.94,2.30,0
70332,-0.23,0.57,-1.49,-1.26,0.34,0.11,3.22,0.92,7.70,-68.05,25.06,24.60,17.13,-16.21,50.69,38.39,0
70449,8.97,46.67,4.83,-48.74,19.08,4.83,81.38,-71.73,-2.07,20.00,5.17,-7.36,17.13,20.23,-2.76,11.61,0
70566,5.29,-0.34,-4.71,8.74,-5.63,-5.75,1.72,-0.23,-2.53,3.45,5.63,0.34,-4.94,-2.18,2.76,15.75,0
70683,-11.15,1.03,-0.11,-5.63,-18.74,-3.33,-10.35,2.53,-10.00,-3.79,-21.04,2.30,-2.99,-0.46,-1.84,5.98,0
70799,0.23,-1.03,0.92,-6.67,1.95,1.49,0.00,-9.77,2.53,3.45,-13.22,-13.56,-1.38,0.57,3.68,-4.94,0
70916,0.57,0.46,-1.72,2.30,-0.80,1.03,2.76,-0.69,0.11,1.95,2.18,-3.91,1.84,0.46,4.60,1.72,0
71032,0.57,-0.46,-1.95,0.11,0.46,1.95,1.15,-1.15,2.76,2.99,0.92,1.49,-0.46,0.11,6.09,0.69,0
71149,-1.61,-0.11,-0.46,-0.69,-2.18,0.80,1.95,1.49,3.79,3.22,3.10,-0.69,1.49,2.53,4.14,1.26,0
71266,-1.38,0.69,-1.95,-1.61,0.23,2.41,1.95,1.03,1.84,2.76,3.33,-1.26,1.72,0.57,5.29,2.18,0
71383,0.46,0.80,-1.72,-1.15,-0.69,1.49,0.80,1.49,2.99,2.53,2.64,0.46,-0.23,1.38,5.40,2.76,0
71500,0.23,-0.11,-1.38,-1.03,-0.34,2.76,1.03,0.23,2.30,2.41,2.64,0.92,1.15,1.38,4.83,1.61,0
71616,-1.38,0.00,-1.61,-0.69,0.34,2.18,3.56,0.69,2.18,2.18,3.68,-0.46,0.69,1.84,4.83,2.07,0
71733,-0.92,0.23,-1.72,-1.49,-0.11,1.84,1.49,0.11,2.41,2.99,2.76,0.11,1.26,1.49,5.06,2.07,0
71850,-0.80,-0.11,-1.49,-1.38,-0.23,1.95,1.61,0.11,2.18,2.53,3.10,-0.11,0.69,1.38,5.06,1.72,0
71967,-0.57,0.57,-1.72,-1.15,-0.34,1.72,1.61,0.00,2.64,2.53,2.64,0.11,1.38,0.92,4.94,1.72,0
72084,-0.46,0.57,-1.61,-1.61,0.00,1.03,1.15,0.11,2.30,1.38,2.76,0.57,1.49,-0.11,5.06,2.07,0
72201,-123.69,-9.89,-19.66,10.00,-14.02,136.91,-5.98,-16.90,3.22,25.17,68.74,-31.15,53.45,29.89,33.22,-7.93,1
72317,-8.51,3.22,-8.74,-9.20,-5.63,-3.33,7.93,-11.84,1.26,8.97,7.01,-1.26,6.90,-2.41,0.57,8.05,0
72434,4.02,0.80,5.98,-2.30,-2.53,2.18,-9.77,-2.07,11.38,-8.28,-2.76,1.61,-20.35,-8.28,-5.98,4.02,0
72551,0.80,0.80,-1.38,-5.75,0.34,4.25,-2.07,-4.14,4.71,3.45,1.03,2.99,-0.92,2.18,0.46,-10.00,0
72668,1.84,-0.11,-1.61,0.57,-2.53,1.61,1.72,-2.53,1.95,2.53,1.61,1.84,-2.41,2.30,1.95,2.64,0
72785,-1.95,0.57,0.46,-0.80,0.11,2.87,-1.61,0.57,2.64,2.99,3.79,1.38,0.92,-0.57,6.21,0.46,0
72902,-1.26,0.34,0.92,0.00,0.11,-1.15,1.61,0.00,3.22,4.60,2.76,0.23,2.18,1.84,3.79,1.03,0
73018,-0.80,0.11,-2.30,-1.61,1.61,2.41,1.03,1.26,2.64,2.76,3.91,1.61,0.80,1.49,5.06,6.32,0
73135,-1.03,0.00,-1.61,-1.38,0.57,1.95,1.49,0.00,2.30,2.64,3.10,0.80,1.72,1.49,5.40,2.53,0
73252,-0.69,0.23,-2.18,-1.49,-0.34,1.15,1.61,0.23,2.64,2.76,3.10,0.11,0.80,0.92,4.60,2.53,0
73369,-0.69,0.34,-2.30,-1.03,0.34,1.95,1.95,-0.11,2.30,2.87,2.99,-0.11,0.92,1.49,5.06,2.07,0
73486,-0.92,0.00,-2.07,-1.61,0.11,1.84,1.61,0.11,2.18,2.64,2.99,0.23,0.57,1.72,4.83,1.26,0
73602,-0.92,0.00,-1.72,-2.07,0.00,1.26,1.49,0.11,2.53,2.87,2.76,0.00,1.03,1.03,4.94,0.00,0
73719,-0.80,0.23,-1.84,-1.15,0.00,1.61,0.92,0.00,2.18,2.64,2.99,0.00,0.57,1.61,4.37,1.84,0
73836,-0.69,0.34,-1.84,-1.61,-0.11,1.61,1.61,0.00,2.18,2.53,3.22,0.11,0.46,1.38,5.06,1.72,0
73953,-0.92,-0.46,-1.95,-1.03,0.23,1.26,2.41,-0.80,-1.15,70.23,-4.83,46.55,20.35,-122.31,-33.22,-4.37,0
74070,30.23,33.91,-29.66,1.95,109.09,20.00,33.11,-38.74,44.37,5.29,8.62,1.15,-10.58,9.54,-10.81,1.84,0
74187,13.33,-2.18,-8.16,8.39,-8.74,-10.92,8.74,-1.61,6.90,-1.49,-3.22,11.72,2.64,5.98,1.38,3.10,0
74303,-11.15,-0.92,-4.94,-3.68,-8.85,-1.38,-1.15,1.72,-13.33,0.11,-6.78,4.60,-12.64,-3.22,-0.80,3.22,0
74420,-0.34,1.84,0.11,-2.99,0.57,2.99,-3.10,-9.43,2.53,1.84,1.61,-4.14,1.03,-0.11,7.24,-0.80,0
74537,0.23,0.57,-1.38,-1.26,1.49,1.95,2.76,5.06,3.79,2.64,7.36,0.69,1.26,1.84,5.40,-0.46,0
74654,-0.92,-0.69,-2.87,-1.49,-1.38,1.38,2.76,0.00,1.84,3.91,1.84,1.26,1.03,1.38,4.83,1.61,0
74771,-1.26,0.11,-0.11,1.15,-0.80,2.99,2.87,0.57,2.18,3.68,2.64,0.23,1.38,2.07,6.44,-0.11,0
74887,0.00,1.49,-1.72,-0.57,0.23,2.53,1.26,-0.23,2.30,2.64,3.22,2.07,0.69,0.69,5.29,5.75,0
75004,-1.03,-1.03,-1.84,-0.57,1.03,1.84,1.49,0.23,2.99,2.07,3.68,0.46,1.61,1.03,5.40,1.49,0
75121,-0.46,0.46,-1.72,-1.49,-0.11,1.84,1.61,0.57,2.07,2.30,2.99,0.11,1.03,1.15,5.06,1.95,0
75238,-1.15,-0.23,-1.61,-1.61,-0.46,2.07,1.84,0.23,1.72,2.87,2.64,0.11,0.23,1.72,4.83,1.84,0
75355,-0.34,0.11,-1.84,-1.72,-0.23,1.95,1.26,0.34,2.53,2.99,2.87,0.11,1.03,1.61,5.06,1.38,0
75472,-0.57,-0.11,-1.95,-1.15,0.00,1.95,1.95,-0.11,2.53,2.87,3.33,0.11,1.49,0.92,5.17,1.49,0
75588,-0.80,0.34,-1.72,-0.92,-0.11,1.95,1.84,0.23,1.84,2.53,2.87,0.23,0.80,0.80,4.71,1.49,0
75705,-0.46,-2.41,-2.07,-1.61,0.92,-76.79,-0.34,-0.34,-33.45,40.69,-62.07,8.62,-29.43,-82.88,-125.18,-2.41,0
75822,52.19,-18.85,-11.84,-19.31,93.11,-9.08,29.31,-19.89,7.47,-2.64,19.43,9.89,-2.07,-13.45,-3.33,10.92,1
75939,10.46,-2.99,-10.35,8.74,-1.38,-0.23,0.57,-3.33,-1.38,-0.11,-11.27,5.17,2.99,1.49,2.87,2.18,0
76056,-4.71,-2.64,-0.11,-1.72,-3.91,-3.79,-4.25,3.10,-15.98,3.45,-3.22,1.15,0.23,-2.53,0.69,10.35,0
76173,0.23,-1.26,-1.95,-2.76,1.26,-3.22,-1.72,-1.03,0.34,4.71,2.53,-17.70,0.46,1.84,2.07,-5.86,0
76289,-0.23,1.26,-1.15,-2.41,0.80,2.30,2.30,-0.11,1.61,3.45,2.30,-6.44,3.10,0.00,3.91,0.23,0
76406,-1.15,-0.11,1.03,0.69,1.61,2.18,1.84,1.15,3.45,3.56,2.76,-0.11,2.07,1.49,5.98,0.69,0
76523,-2.07,1.38,-0.23,-1.38,-1.72,2.07,2.64,-0.69,2.18,3.45,4.37,-1.03,2.41,2.07,3.91,1.61,0
76640,-0.23,0.23,-2.30,-1.26,-0.23,2.41,1.61,1.84,2.18,2.41,2.64,1.84,0.23,0.92,5.17,2.30,0
76757,-0.92,0.11,-2.41,-0.80,-0.46,1.15,1.72,0.57,3.33,2.41,2.99,0.23,1.03,1.15,5.29,2.87,0
76873,-0.80,0.23,-1.72,-1.26,0.11,2.07,1.03,0.46,2.53,2.87,2.53,0.00,1.15,1.26,5.29,1.26,0
76990,-0.80,-1.84,-1.26,-1.26,0.00,1.84,1.49,0.80,1.95,2.76,3.22,0.23,1.03,1.61,5.29,1.72,0
77107,-0.80,0.34,-1.84,-1.49,-0.69,1.61,1.49,0.34,2.41,2.41,2.76,0.23,0.69,1.03,4.94,2.41,0
77224,-0.80,-0.11,-1.49,-1.49,-0.46,1.72,1.49,0.34,2.41,2.64,3.10,-0.34,1.15,0.92,5.17,1.03,0
77341,-0.23,0.23,-1.72,-1.38,0.57,-1.15,2.87,0.80,4.14,-40.81,43.68,-0.57,16.32,-59.77,52.65,9.20,0
77457,20.58,35.52,2.18,-39.43,60.46,10.92,25.52,-2.30,36.44,-3.91,-1.03,-9.20,1.72,-55.18,-4.94,13.91,1
77574,9.54,-3.10,-9.31,-6.32,-3.56,-1.03,0.00,-3.33,-1.95,7.13,-0.11,-1.72,3.22,-4.37,-0.57,4.94,0
77691,-9.77,-16.32,4.02,1.84,-17.82,-8.28,-8.39,-2.30,-12.53,-3.33,-0.80,4.94,-2.41,-0.57,0.11,4.14,0
77808,0.80,0.00,-2.76,-3.33,2.64,-5.98,-0.23,-6.21,1.03,2.18,-0.11,-14.48,0.57,2.41,4.37,-0.11,0
77925,0.46,1.72,0.00,-2.76,1.95,3.33,2.99,0.00,2.41,3.33,2.76,-0.57,-1.49,2.53,2.99,-0.11,0
78042,-1.49,0.11,0.11,-1.95,0.00,3.10,-1.38,1.15,3.33,3.10,5.40,0.69,0.92,2.07,6.90,1.15,0
78158,-1.03,-0.34,-1.61,-0.57,0.57,0.57,1.84,1.26,1.95,2.99,1.95,0.11,2.07,0.92,5.29,1.84,0
78275,-0.69,0.80,-2.07,-1.26,-0.11,1.95,1.26,1.15,2.64,2.64,3.33,-0.34,0.00,1.49,6.44,4.83,0
78392,-0.80,-0.11,-1.61,-0.69,0.23,1.26,1.72,1.61,2.76,2.53,2.76,1.26,0.69,1.38,5.40,2.87,0
78509,-1.49,0.11,-1.84,-1.49,0.00,1.72,1.72,0.34,2.41,3.33,2.76,0.34,0.69,1.95,4.60,1.26,0
78626,-0.92,0.11,-1.61,-1.72,-0.92,1.84,1.49,0.11,2.18,3.45,2.87,-0.11,0.69,1.26,4.71,1.95,0
78743,-1.03,-0.34,-1.84,-1.49,-0.69,1.38,1.26,-1.61,2.18,2.30,3.10,0.46,0.46,1.26,5.29,1.15,0
78859,-0.80,0.00,-1.95,-1.26,0.11,1.49,1.61,0.00,1.95,2.64,3.22,0.11,0.80,0.57,4.37,1.72,0
78976,-1.49,-2.99,0.00,-2.07,1.84,-51.61,8.16,4.60,-17.47,-9.43,-69.20,1.26,-127.48,128.17,-28.85,10.00,0
79093,27.36,-4.60,2.18,0.00,32.07,-0.69,13.56,9.66,-7.82,-10.81,20.12,29.77,2.53,-8.39,-4.83,-6.21,0
79210,-0.46,-4.60,-10.46,1.95,-2.18,1.03,-0.34,-0.80,2.53,5.06,-0.69,-3.33,10.58,-14.48,0.11,0.80,0
