time,snsr_11,snsr_12,snsr_13,snsr_14,snsr_21,snsr_22,snsr_23,snsr_24,snsr_31,snsr_32,snsr_33,snsr_34,snsr_41,snsr_42,snsr_43,snsr_44,interupt
LIS3DH_1 test!
LIS3DH_1 found!
Range = 16G
LIS3DH_2 test!
LIS3DH_2 found!
Range = 16G
LIS3DH_3 test!
LIS3DH_3 found!
Range = 16G
LIS3DH_4 test!
LIS3DH_4 found!
Range = 16G
LIS3DH_5 test!
LIS3DH_5 found!
Range = 16G
LIS3DH_6 test!
LIS3DH_6 found!
Range = 16G
LIS3DH_7 test!
LIS3DH_7 found!
Range = 16G
LIS3DH_8 test!
LIS3DH_8 found!
Range = 16G
LIS3DH_9 test!
LIS3DH_9 found!
Range = 16G
LIS3DH_10 test!
LIS3DH_10 found!
Range = 16G
LIS3DH_11 test!
LIS3DH_11 found!
Range = 16G
LIS3DH_12 test!
LIS3DH_12 found!
Range = 16G
LIS3DH_13 test!
LIS3DH_13 found!
Range = 16G
LIS3DH_14 test!
LIS3DH_14 found!
Range = 16G
LIS3DH_15 test!
LIS3DH_15 found!
Range = 16G
LIS3DH_16 test!
LIS3DH_16 found!
Range = 16G
4653,-0.69,-0.11,-1.84,-1.38,-0.92,1.61,1.84,0.11,1.61,1.61,2.30,0.11,0.23,1.49,4.14,1.84,0
4770,-0.57,-0.34,-1.84,-1.49,-1.03,1.49,1.15,0.11,1.72,2.18,2.87,-0.11,0.69,1.03,4.83,2.07,0
4886,-0.57,-0.11,-1.72,-1.72,-0.80,1.72,1.15,0.23,2.07,2.30,1.95,0.11,0.34,1.03,4.83,1.49,0
5003,-0.46,-0.69,-1.95,-1.49,-1.49,1.72,1.72,0.23,2.18,2.18,2.53,-0.23,0.23,1.38,5.17,1.61,0
5120,-0.92,-1.03,-1.72,-1.15,-0.80,1.72,1.26,0.00,2.07,2.41,2.64,-0.23,0.11,1.15,4.71,1.84,0
5237,-0.80,-0.46,-1.95,-1.15,-0.80,1.72,1.61,0.23,2.07,2.18,2.76,-0.34,0.00,1.03,4.48,2.18,0
5354,-0.80,-0.34,-1.61,-1.49,-0.46,1.61,1.95,0.34,2.07,2.30,2.41,-0.23,0.23,1.49,4.83,1.61,0
5470,-0.69,-0.69,-1.84,-1.72,-1.03,1.72,1.49,-0.11,2.07,2.07,2.87,-0.23,-0.34,1.26,4.71,1.72,0
5587,-0.69,-0.57,-1.49,-1.49,-0.69,1.49,1.38,0.69,1.84,2.64,2.53,0.11,0.11,0.92,4.37,1.95,0
5704,-1.15,-0.34,-1.95,-1.72,-1.15,1.84,1.72,0.46,1.49,2.18,2.76,-0.23,-0.23,1.15,4.83,1.61,0
5821,-1.03,-0.69,-1.72,-1.49,-0.69,1.95,1.72,0.34,1.95,2.64,2.41,0.11,0.23,1.15,5.29,2.07,0
5938,-0.34,-0.46,-1.61,-1.49,-0.69,1.72,1.38,0.34,2.07,2.18,2.64,-0.23,0.23,1.03,4.71,1.61,0
6055,-0.92,-0.57,-1.72,-1.72,-0.80,1.95,1.61,0.11,2.30,2.18,2.30,-0.57,0.23,1.03,5.06,1.95,0
6171,-0.92,-0.69,-1.84,-1.61,-0.92,2.07,1.38,0.46,1.72,2.18,2.30,0.00,0.23,1.03,4.60,2.07,0
6288,-0.80,-0.69,-1.72,-1.49,-0.46,1.38,1.38,0.34,1.95,2.30,2.53,0.00,0.23,1.26,4.48,1.95,0
6405,-0.80,-0.46,-1.84,-1.38,-0.92,1.72,1.61,0.11,2.07,2.41,2.41,-0.23,0.11,1.15,4.83,1.95,0
6522,-0.57,-0.34,-1.84,-1.15,-0.69,2.07,1.15,0.00,2.07,2.07,2.76,0.23,0.00,1.38,4.83,1.84,0
6639,-0.69,-0.57,-1.72,-1.72,-1.15,1.84,1.95,0.34,1.72,2.07,2.64,0.00,-0.11,1.15,4.71,2.07,0
6755,-0.57,-0.23,-1.95,-1.38,-0.69,1.84,1.49,0.11,2.18,2.07,2.30,-0.11,0.46,1.15,4.71,1.49,0
6872,-0.92,-0.69,-1.84,-1.61,-0.80,1.61,1.72,0.57,1.72,2.07,2.41,0.00,0.46,1.26,4.94,1.84,0
6989,-0.57,-0.23,-1.72,-1.26,-1.38,1.61,1.38,0.23,2.07,2.07,2.64,0.11,0.34,0.80,4.48,2.07,0
7106,-0.57,-0.34,-1.72,-1.61,-0.57,2.18,1.72,0.00,2.18,2.18,2.64,-0.23,0.23,1.26,4.94,1.61,0
7223,-0.69,-0.69,-1.72,-1.03,-0.46,1.61,1.61,0.11,1.95,2.18,2.53,-0.23,-0.11,0.92,5.06,2.07,0
7340,-0.69,-0.57,-1.49,-1.49,-1.15,1.61,1.49,0.11,2.30,2.30,2.53,0.00,-0.23,0.92,5.06,2.07,0
7456,-0.92,-0.57,-1.95,-1.72,-0.80,1.38,1.26,-0.11,2.07,2.30,2.07,0.00,0.46,1.03,4.94,1.84,0
7573,-0.69,-0.34,-1.38,-1.38,-0.69,1.72,1.49,0.00,1.61,2.07,2.41,0.00,-0.11,1.26,4.48,1.61,0
7690,-0.57,-0.23,-1.72,-1.49,-0.80,1.72,1.61,0.23,1.95,2.18,2.41,-0.11,0.46,1.26,5.17,1.61,0
7807,-0.34,-0.11,-1.84,-1.61,-0.57,2.07,1.49,0.23,1.84,2.18,2.41,0.23,0.23,1.03,4.94,1.84,0
7924,-0.46,-0.57,-1.95,-1.03,-0.92,1.84,1.72,0.23,2.07,2.18,2.53,-0.46,-0.11,1.26,4.60,1.84,0
