time,snsr_11,snsr_12,snsr_13,snsr_14,snsr_21,snsr_22,snsr_23,snsr_24,snsr_31,snsr_32,snsr_33,snsr_34,snsr_41,snsr_42,snsr_43,snsr_44,interupt
24571,-0.34,-0.11,-1.84,-1.15,-0.11,1.72,1.38,0.57,2.41,2.53,2.99,0.00,1.38,1.15,4.83,2.18,0
24688,-0.34,0.00,-1.61,-1.26,-0.11,1.61,1.03,0.57,2.76,2.41,2.76,0.57,1.15,0.80,4.25,1.84,0
24804,-0.23,-0.23,-1.61,-1.15,0.00,2.18,1.26,0.34,2.53,2.76,2.76,0.57,1.15,0.80,4.02,2.07,0
24921,0.11,-0.34,-1.72,-1.26,0.00,1.49,1.15,0.80,2.87,2.30,3.22,0.34,1.03,0.57,4.48,2.30,0
25038,-0.11,-0.11,-1.38,-1.15,0.00,1.84,1.38,0.92,2.53,2.87,3.10,0.34,1.38,1.03,4.48,1.95,0
25155,-0.11,-0.46,-1.49,-1.15,0.11,1.72,0.92,0.34,2.64,2.64,3.10,0.34,1.38,0.92,4.60,1.72,0
25272,-0.46,-0.46,-1.49,-1.26,0.11,1.84,1.49,0.57,2.41,2.41,3.22,0.34,1.15,0.80,4.60,1.84,0
25389,-0.11,0.11,-2.07,-1.49,0.23,1.49,1.26,0.46,2.41,2.30,2.53,0.57,1.15,0.69,4.48,2.53,0
25505,0.00,-0.46,-1.61,-0.80,-0.34,1.72,1.38,1.15,2.30,2.64,3.22,0.23,1.26,0.80,4.37,1.95,0
25622,-0.34,-0.69,-1.72,-1.03,-0.11,1.72,1.03,0.34,2.99,2.41,2.41,0.23,1.38,0.92,4.37,2.41,0
25739,-0.11,-0.34,-1.61,-1.49,-0.23,1.95,1.49,0.46,2.18,2.30,2.99,0.57,0.92,0.57,4.71,2.41,0
25856,0.00,-0.11,-1.72,-1.03,0.23,1.84,1.26,-0.11,2.41,2.30,2.76,0.23,1.26,0.46,4.60,2.30,0
25973,-0.11,-0.57,-1.72,-1.61,-0.11,1.72,1.38,0.23,2.41,2.30,2.87,0.80,1.26,1.03,4.60,2.53,0
26090,-0.23,-0.23,-1.38,-1.38,-0.11,2.07,1.38,0.34,2.18,2.41,2.64,0.57,0.92,0.69,4.14,2.18,0
26206,0.00,0.11,-1.72,-1.26,-0.23,1.61,1.72,0.92,2.64,2.53,2.87,0.69,0.92,1.03,4.71,1.95,0
26323,-0.11,0.00,-1.72,-0.57,0.11,1.61,1.61,0.34,2.64,2.53,2.87,0.46,1.15,0.57,4.71,2.30,0
26440,-0.11,-0.11,-1.72,-1.26,-0.46,1.95,1.38,0.57,2.53,2.41,2.64,0.80,1.03,0.80,4.71,2.07,0
26557,-0.23,-0.11,-1.95,-1.38,0.11,1.84,1.15,0.92,2.76,2.41,3.10,0.11,1.38,0.57,4.60,2.41,0
26674,-0.11,0.00,-1.72,-1.15,0.00,1.95,1.38,1.03,2.53,2.41,2.76,0.11,1.49,0.92,4.48,1.84,0
26791,-0.11,-0.80,-1.72,-1.15,-0.34,1.72,1.26,0.46,2.64,2.18,2.53,0.23,1.38,0.34,4.71,2.41,0
26907,1.72,-0.57,-1.95,-1.49,-0.11,1.72,1.15,0.80,2.64,2.53,3.10,0.57,1.03,0.46,4.25,2.18,0
27024,-87.02,42.65,-11.72,14.02,-41.27,55.64,-14.14,8.97,-71.15,-16.09,2.76,-2.41,-6.78,-27.70,-11.72,-2.99,0
27141,-7.47,-10.69,-5.63,1.61,-5.17,1.61,2.41,-0.80,11.38,-3.10,6.90,30.92,0.23,-0.34,7.82,13.56,0
27258,-1.49,1.61,-4.25,7.24,-2.53,0.57,4.14,1.84,5.29,-4.25,-30.92,-5.29,5.06,6.44,-3.22,0.34,0
27375,-3.45,-8.62,-3.68,1.95,-3.22,0.46,0.69,2.87,3.45,1.49,-1.61,0.34,2.99,0.23,0.00,0.00,0
27492,1.15,0.92,-3.33,-2.53,-1.72,2.07,1.84,-1.95,1.49,2.30,2.53,0.46,-1.84,-0.23,4.25,0.57,0
27608,1.38,0.46,-1.49,1.84,1.26,0.34,2.41,-1.26,4.02,3.45,4.02,-1.61,1.95,0.57,2.18,-0.69,0
27725,-0.69,0.57,-1.61,-2.41,-0.23,1.84,1.38,0.00,2.64,3.91,1.95,0.11,2.07,1.38,4.37,1.72,0
27842,0.34,0.23,-3.68,0.23,0.00,2.30,1.15,1.49,1.84,3.56,2.99,1.84,1.61,1.49,5.40,1.38,0
27959,-0.57,-0.34,-1.49,-1.03,-1.15,2.30,0.46,0.00,3.10,2.99,2.87,0.11,1.72,1.38,4.14,2.76,0
28076,0.00,-0.23,-1.72,-1.61,0.46,1.72,1.61,1.61,2.30,2.07,2.99,0.92,0.92,-0.11,3.79,2.87,0
28193,-0.11,-0.23,-1.95,-0.92,-0.11,2.30,1.15,0.92,2.53,2.87,2.99,-0.34,0.57,1.03,4.37,2.41,0
28309,-0.23,0.00,-2.18,-1.15,-0.57,2.07,0.69,0.11,2.07,2.53,2.41,0.00,1.26,1.15,3.91,2.41,0
28426,-0.46,-0.34,-1.15,-1.03,-0.46,2.30,1.15,0.80,2.76,2.99,2.87,0.23,0.11,0.57,4.14,1.84,0
28543,-0.11,-1.72,-1.84,-1.26,-0.11,1.84,1.38,0.69,2.30,3.10,3.22,0.23,0.57,0.80,4.02,1.49,0
28660,-0.46,0.00,-1.38,-0.92,-0.23,2.30,1.26,0.57,2.76,2.87,2.99,0.23,0.46,1.03,3.91,2.30,0
28777,-0.34,-0.11,-1.72,-1.38,-0.11,2.07,1.38,0.57,2.41,3.10,2.30,0.00,0.57,1.15,4.48,2.30,0
28894,0.00,22.88,-23.33,14.94,12.18,-12.99,-103.34,17.93,8.16,50.58,-11.61,-17.36,-110.12,38.74,-6.44,7.13,0
29010,-18.62,-8.16,-3.79,1.38,-13.10,-55.29,2.87,19.20,-4.60,-8.05,-1.61,34.83,0.92,2.53,12.30,15.86,0
29127,2.76,-5.98,-4.14,4.37,0.92,-6.78,3.45,1.84,6.21,0.46,-7.36,6.09,12.41,-2.64,-3.79,0.11,0
29244,-6.09,-0.11,-3.79,0.00,-7.36,2.64,-5.86,-2.99,-7.59,1.95,3.10,1.72,-1.38,3.10,3.33,2.41,0
29361,-1.26,-1.03,-3.10,-3.22,2.53,2.99,0.80,-4.14,3.22,3.10,2.07,-2.99,1.26,-0.23,4.94,-4.25,0
29478,1.49,2.30,-0.57,-0.80,0.46,3.56,4.25,1.38,0.00,2.76,2.76,-1.03,-1.49,2.18,5.29,1.95,0
29594,-0.92,-0.11,-0.92,-0.69,2.30,2.76,1.26,0.57,1.72,2.64,3.33,-0.11,1.38,1.61,4.25,0.92,0
29711,-0.80,0.00,-2.64,-0.23,-0.34,2.18,0.92,1.84,2.76,3.33,3.56,1.38,1.49,1.61,5.63,1.84,0
29828,-0.23,-0.34,-2.53,-0.80,0.23,2.41,1.03,0.46,2.07,3.22,2.30,1.61,1.26,1.26,3.33,4.14,0
29945,0.34,0.46,-1.38,-1.38,-0.34,2.07,1.15,0.34,1.95,2.64,2.76,0.92,1.15,0.46,4.25,2.07,0
30062,-0.11,0.11,-1.72,-1.38,-0.23,2.30,1.72,0.34,2.07,2.76,2.87,0.69,0.57,1.03,5.17,1.72,0
30179,-0.46,0.69,-1.72,-1.03,-0.23,2.18,1.26,0.11,2.07,2.64,3.22,0.69,0.69,0.92,4.83,2.41,0
30295,-0.23,0.23,-1.84,-1.03,0.23,1.95,1.03,0.34,2.41,2.87,2.07,0.46,0.69,1.26,4.71,1.61,0
30412,0.00,0.11,-1.95,-1.49,0.00,1.84,1.49,0.34,1.95,2.87,2.76,-1.72,0.69,0.80,4.25,2.53,0
30529,-0.11,-0.34,-1.61,-1.49,-0.34,1.72,1.03,0.11,2.30,2.41,3.22,-0.11,0.80,1.26,4.83,1.72,0
30646,-0.23,-0.46,-1.61,-1.26,0.34,1.84,1.95,-1.61,2.99,2.53,2.87,0.69,0.92,1.26,4.71,1.95,0
30763,7.70,49.43,-50.35,22.65,24.60,-12.18,-114.49,12.64,-11.61,115.87,-26.90,-8.05,-121.85,5.06,7.47,4.71,0
30880,-3.79,-19.77,-7.13,-3.68,-5.06,-2.99,1.61,16.09,10.00,6.90,5.63,8.16,4.02,-2.30,8.39,6.78,0
30996,1.03,-2.99,-2.30,-2.64,7.59,-5.63,1.61,1.03,2.53,-23.79,-7.36,0.80,8.51,-27.13,5.29,1.84,0
31113,-1.72,-3.22,-3.10,-2.87,0.00,1.61,-0.11,1.15,-8.28,-0.34,1.26,1.03,-8.16,1.84,2.64,2.18,0
31230,-0.46,-1.72,-1.84,-1.49,0.46,2.07,1.26,-3.22,1.72,3.33,1.72,-0.80,0.00,2.07,5.29,1.15,0
31347,0.00,0.92,-1.26,-1.26,0.69,2.64,3.79,0.00,2.53,3.22,3.45,-5.40,-0.80,-0.34,3.56,1.26,0
31464,-0.69,0.80,-0.80,1.61,0.69,2.07,1.15,1.49,2.18,2.99,4.83,-0.46,-0.23,0.34,5.75,2.07,0
31580,-0.57,0.46,-2.18,-1.26,-0.92,2.18,0.69,0.69,1.72,3.10,2.41,1.15,0.23,1.84,4.48,2.53,0
31697,-0.92,0.92,-1.38,-1.61,-0.92,2.18,0.23,0.46,1.95,2.99,3.22,0.69,1.15,1.72,5.06,2.76,0
31814,0.00,-0.34,-2.07,-0.92,0.00,1.26,1.61,0.46,2.18,2.99,3.10,1.03,1.03,0.34,4.02,2.53,0
31931,-0.23,0.57,-1.49,-1.15,-0.11,2.41,1.72,0.11,2.07,2.87,3.45,0.34,0.57,1.15,5.06,2.18,0
32048,-0.23,0.11,-2.07,-1.26,-1.03,2.07,1.15,0.11,1.61,2.53,2.76,0.34,1.15,1.49,4.60,2.87,0
32165,-0.69,-0.23,-1.95,-1.84,0.23,2.18,1.49,0.57,1.84,3.22,2.64,0.23,0.80,1.26,4.25,2.18,0
32281,-0.46,0.23,-1.72,-1.15,-0.69,2.18,1.49,0.46,1.84,2.99,2.76,0.23,0.34,1.26,4.14,1.95,0
32398,-0.46,0.80,-1.61,-1.49,-0.34,2.07,1.03,0.34,2.30,2.99,2.53,0.23,1.15,1.26,4.60,2.18,0
32515,-0.23,0.11,-1.38,-1.03,0.00,1.95,1.49,0.57,1.84,2.99,3.22,0.00,0.80,0.92,4.48,1.84,0
32632,-0.23,-1.26,-1.95,-0.80,-0.11,1.49,1.95,0.34,1.61,4.48,9.66,1.61,7.01,3.22,-2.87,7.47,0
32749,30.69,13.45,18.39,34.94,20.23,7.01,10.00,2.41,73.80,12.87,-6.09,-15.86,22.30,12.99,-4.83,-2.07,0
32866,3.45,-1.03,18.85,0.00,-0.23,-5.52,-6.44,-10.92,-0.69,-11.15,6.44,-1.15,-0.11,3.33,1.15,1.38,0
32982,-1.95,-0.92,-4.37,-2.18,0.92,4.25,-0.69,-1.15,1.49,-3.68,1.03,0.00,4.25,-0.92,-5.98,6.90,0
33099,-1.84,1.03,-1.61,-1.72,-2.53,2.30,0.57,-2.30,-0.57,1.72,1.72,-1.72,-0.23,-1.49,2.07,-5.40,0
33216,-1.61,0.69,0.46,-0.11,0.69,2.87,0.00,-1.95,2.30,2.53,2.30,-5.06,-0.80,1.95,2.53,0.92,0
33333,1.26,0.46,-1.03,-1.61,-1.15,2.41,1.72,-0.46,2.87,2.30,3.45,-0.34,0.34,1.84,5.40,1.26,0
33450,-0.11,0.92,-1.49,0.00,-0.80,2.64,2.41,1.72,2.18,2.87,3.33,0.57,1.95,-0.46,5.17,1.26,0
33566,-0.92,-0.11,-2.30,-0.11,-0.34,2.30,0.00,1.49,2.07,3.68,2.30,1.03,0.92,1.15,4.37,2.30,0
33683,-0.57,0.34,-1.72,-1.26,-0.23,1.72,1.15,0.69,2.07,3.10,0.11,0.69,0.00,1.15,3.68,3.10,0
33800,0.46,-1.84,-1.61,-1.61,-0.11,1.84,1.61,0.34,2.64,2.87,3.10,0.23,1.15,0.69,5.40,1.15,0
33917,0.23,0.46,-1.15,-1.26,-0.11,2.18,1.95,0.11,2.18,2.41,3.33,-0.57,0.11,0.46,4.37,2.64,0
34034,-0.34,0.34,-1.03,-1.38,-0.92,1.72,1.72,0.00,2.07,2.53,3.22,-0.34,0.92,1.03,4.83,1.95,0
34151,-1.03,0.00,-2.07,-0.80,-1.03,2.18,1.26,-0.11,1.72,2.87,2.53,-0.11,0.46,1.38,4.48,2.07,0
34267,-0.34,0.46,-1.95,-1.38,-0.23,1.95,1.38,0.34,2.18,2.87,2.53,0.11,0.57,0.80,4.48,2.07,0
34384,-0.34,0.00,-1.61,-0.92,-0.23,1.84,1.61,-0.34,2.53,2.53,3.45,0.00,0.92,1.15,5.52,2.18,0
34501,-114.15,78.74,-117.82,30.23,-81.38,-57.02,-40.46,12.41,-194.27,-52.99,-191.16,5.29,-62.07,-76.90,-37.47,-8.16,0
34618,-14.83,-3.91,5.52,-5.52,-32.65,0.11,-6.32,21.38,5.75,3.22,-1.95,-16.44,0.00,-4.25,3.33,43.22,0
34735,5.52,-2.41,3.79,4.60,2.07,-7.70,0.34,0.69,7.36,-0.23,4.60,-2.64,10.00,1.03,1.61,3.33,0
34852,0.11,-0.11,1.72,-3.68,-5.52,0.92,-7.13,4.48,-2.41,3.45,6.67,-0.57,0.92,1.03,3.68,1.15,0
34968,0.57,-0.46,0.00,-1.49,-0.46,2.87,0.57,-1.03,0.69,4.48,1.61,-4.48,0.57,1.03,2.64,-3.10,0
35085,-0.34,1.49,-0.69,1.15,-0.46,2.53,2.53,0.92,3.10,3.91,4.71,1.95,-1.49,1.61,4.60,1.03,0
35202,0.00,1.95,-0.46,-2.64,-1.26,1.38,2.18,0.11,2.53,1.95,4.02,-0.11,0.92,1.26,5.86,3.91,0
35319,-0.46,1.03,-0.80,-0.34,-1.15,3.91,1.15,1.49,2.30,2.64,4.83,0.57,1.95,0.57,4.94,1.38,0
35436,-0.34,0.34,-1.72,-1.03,-1.72,1.03,0.92,0.57,1.72,2.99,2.64,1.26,0.00,0.57,3.91,4.25,0
35552,-0.46,0.34,-1.49,-0.92,0.23,1.61,1.26,0.80,2.41,2.99,2.30,1.26,0.23,1.49,3.79,2.76,0
35669,-0.57,0.46,-1.95,-1.49,-0.11,1.49,1.15,0.46,2.07,3.10,2.87,0.23,0.34,0.69,5.17,2.07,0
35786,-0.92,1.61,-1.61,-1.49,-0.57,1.72,1.95,0.11,2.07,2.76,1.84,0.69,0.69,1.38,4.83,2.18,0
35903,-0.34,0.69,-1.49,-1.49,-0.69,1.84,1.61,0.46,1.49,2.87,2.76,-0.11,0.69,1.26,4.02,2.07,0
36020,-0.46,0.80,-2.07,-1.15,-0.46,1.72,1.15,0.34,2.07,2.76,2.64,0.11,0.34,0.92,4.48,2.18,0
36137,-0.34,0.57,-1.72,-0.80,-0.57,1.61,1.38,0.00,2.18,2.64,2.76,0.46,0.34,1.03,4.60,1.95,0
36253,-0.80,-1.84,-1.61,-1.38,-0.80,0.92,1.95,0.34,2.30,3.22,2.76,1.15,6.55,-1.84,3.56,4.94,0
36370,3.10,53.91,14.94,41.73,39.77,19.08,68.62,-10.58,-23.22,25.86,-30.23,-34.37,20.23,2.99,36.21,-20.69,0
36487,-1.84,-6.78,2.76,11.38,-2.30,-3.33,9.89,17.01,4.02,-5.40,8.16,0.34,7.47,0.34,2.53,-3.10,0
36604,-0.23,-2.30,-9.43,2.41,-15.98,3.10,-6.67,2.53,-39.31,0.11,1.95,3.91,-14.48,0.23,-5.98,10.92,0
36721,-1.03,-0.23,-2.87,0.34,-2.76,4.48,-0.46,-3.10,-1.26,4.48,0.69,-8.05,-0.34,1.26,2.87,-11.04,0
36837,2.76,1.84,-0.92,1.03,1.15,2.87,3.79,1.61,4.02,3.79,2.41,-5.75,-3.10,1.15,1.26,-2.30,0
36954,1.95,2.18,-1.03,-3.68,-1.03,3.56,0.80,-2.18,2.76,2.18,4.02,0.11,0.69,1.84,5.52,1.72,0
37071,-0.92,0.69,-0.34,-0.69,-0.92,3.10,2.30,2.07,2.18,2.99,3.33,-0.23,0.92,1.72,5.06,1.95,0
37188,-0.80,1.38,-1.95,-1.03,-1.03,1.95,0.34,-0.46,1.72,3.10,3.10,1.03,1.15,0.34,4.25,1.26,0
37305,-0.11,0.46,-1.38,-1.61,0.00,1.49,0.34,0.57,3.22,2.64,2.99,0.34,0.11,0.80,4.71,3.45,0
37422,0.00,0.80,-1.61,-1.49,-0.11,1.95,1.15,-0.11,2.07,3.68,2.41,0.11,-0.57,1.49,3.79,1.26,0
37538,-0.46,1.15,-1.49,-1.61,-0.80,1.95,2.64,0.34,1.26,2.99,3.33,-0.11,0.57,1.38,3.56,2.07,0
37655,-0.92,0.34,-1.26,-1.61,-0.57,2.41,0.57,0.00,1.95,2.99,3.33,0.11,0.34,1.49,4.83,1.61,0
37772,-0.46,1.26,-1.72,-1.03,-0.69,1.95,1.72,0.46,1.72,2.99,2.53,0.00,0.11,0.80,4.48,1.26,0
37889,-0.34,0.23,-1.49,-0.69,-0.80,1.95,1.61,0.46,1.72,3.10,3.10,-0.11,0.23,1.61,4.48,1.95,0
38006,-8.74,-72.65,2.18,-8.97,9.31,-103.45,31.50,-5.29,50.23,-36.90,-37.70,32.76,-121.62,-190.93,-155.18,2.30,0
38122,-1.26,-5.75,-12.18,-2.18,-2.99,12.30,-2.30,18.05,9.20,-8.05,-2.99,61.73,9.20,-2.87,8.05,28.74,0
38239,0.69,-3.45,-1.49,1.95,-7.82,-8.97,5.52,7.13,10.35,4.83,-14.02,4.14,3.56,4.02,-1.03,-2.53,0
38356,0.69,3.22,-8.85,-3.45,-2.53,1.38,-13.79,-2.30,7.01,4.14,4.83,5.29,0.92,3.68,0.00,6.67,0
38473,-1.03,0.69,1.49,-1.95,2.99,3.45,-1.72,-2.87,1.03,3.56,1.26,0.92,0.80,0.80,5.52,-1.95,0
38590,-0.46,2.41,-1.49,1.26,0.92,2.41,2.41,-1.95,2.18,3.45,3.68,0.46,0.00,0.11,4.60,2.64,0
38706,0.00,-0.34,-0.92,-1.38,-0.80,2.07,1.15,1.03,2.76,2.76,3.45,-1.95,1.72,1.38,5.29,0.46,0
38823,-0.23,0.46,-2.99,0.11,-0.80,2.41,1.84,1.03,1.49,3.22,3.10,0.69,0.00,0.46,4.60,-0.23,0
38940,-1.03,0.23,-1.84,-0.92,0.00,1.72,0.80,0.92,2.41,2.87,2.18,1.49,-0.80,0.69,5.75,3.33,0
39057,-0.34,0.23,-1.15,-1.61,-0.80,1.15,1.15,0.57,3.33,2.64,2.99,0.23,0.69,1.49,4.83,1.95,0
39174,-1.49,0.57,-1.49,-1.38,-0.23,2.07,2.30,0.34,1.15,3.10,2.53,0.00,0.11,1.15,4.02,2.41,0
39291,-0.46,1.26,-1.49,-1.61,-0.80,2.64,1.03,0.69,2.30,3.45,2.99,0.34,0.23,1.38,4.60,1.61,0
39407,-0.80,0.23,-1.49,-1.26,-0.69,1.84,1.15,0.11,2.18,2.87,2.64,-0.23,0.92,1.03,4.60,1.38,0
39524,-0.69,0.00,-2.07,-0.92,-0.23,1.49,1.61,-1.84,1.84,2.87,2.53,0.34,0.23,0.92,4.14,2.07,0
39641,-0.57,-2.18,-1.72,-1.26,-0.34,1.03,1.49,0.34,4.14,1.95,8.05,2.30,0.34,30.12,4.37,1.49,0
39758,8.51,16.32,14.71,47.59,38.05,47.59,54.60,0.80,0.34,14.14,48.05,-13.22,42.30,-10.92,10.35,-12.18,0
39875,0.80,-7.36,1.61,12.07,-1.38,2.41,9.31,7.13,-2.76,5.98,9.77,-1.38,9.66,1.72,2.41,4.25,0
39991,-20.23,2.99,-5.86,-2.07,-20.58,-0.34,-5.98,-3.10,-30.23,-0.11,0.11,3.45,-12.76,-0.57,-1.72,4.71,0
40108,-1.26,1.61,-1.72,-1.95,-2.64,3.10,-0.46,-4.02,3.79,5.98,1.26,-6.55,1.26,2.41,2.18,-7.01,0
40225,1.03,1.15,0.23,1.15,2.07,3.10,3.10,3.68,0.69,3.45,2.64,-4.14,-1.49,1.03,5.52,-0.92,0
40342,-1.03,1.72,-1.26,-4.71,-1.03,1.72,3.56,0.34,1.72,3.22,3.79,0.80,0.69,1.95,5.29,-0.23,0
40459,0.92,-1.03,-1.03,-0.23,-1.15,1.38,0.57,1.03,3.10,4.14,2.87,0.11,-0.34,2.30,6.09,0.34,0
40576,-0.69,1.61,-2.07,-1.26,-1.03,2.87,1.15,-0.11,2.41,3.10,3.10,0.23,0.23,1.84,4.83,3.33,0
40692,-0.69,1.15,-1.61,-0.34,-0.34,1.61,0.92,1.26,2.07,2.30,2.64,1.03,0.34,2.07,3.56,3.33,0
40809,-0.34,0.34,-1.95,-1.03,-0.23,2.07,0.92,0.34,2.87,2.41,2.99,-0.34,0.57,1.15,3.91,1.38,0
40926,-0.92,0.92,-2.18,-1.49,-0.92,2.53,1.15,0.34,1.95,2.99,3.33,-0.34,0.23,1.26,4.71,1.61,0
41043,-0.57,0.92,-1.49,-1.15,-0.92,1.84,1.61,0.00,1.84,2.87,3.10,0.23,-0.23,1.03,4.60,2.18,0
41160,-0.11,0.80,-1.95,-1.38,-0.23,2.18,1.03,0.23,2.30,2.53,2.64,-0.46,-0.34,1.38,4.71,1.84,0
41276,-0.46,-0.11,-2.07,-1.49,-0.92,1.38,1.49,-1.61,2.41,2.76,2.64,-0.11,1.72,3.79,7.47,3.79,0
41393,21.04,38.05,50.00,40.58,45.06,47.13,94.83,-47.13,-16.78,55.29,-11.15,-61.61,23.56,19.20,25.29,-40.81,0
41510,1.03,-11.72,0.23,10.00,0.57,-1.38,-2.76,19.31,4.48,8.05,12.18,2.99,0.80,0.11,3.79,-4.94,0
41627,-0.80,-1.95,-15.86,-1.84,8.39,-0.34,-7.24,-3.22,9.54,0.23,-1.38,4.48,-3.22,-0.92,-2.64,12.41,0
41744,-0.92,2.07,-3.56,-2.53,3.33,3.33,-1.72,-3.33,9.20,3.10,0.23,-10.81,1.49,-0.23,1.38,-13.56,0
41861,2.64,0.57,-3.10,1.15,-2.07,2.41,1.61,-0.80,3.22,4.94,2.07,-9.43,-2.99,2.30,1.26,0.57,0
41977,-0.69,0.34,-0.46,-3.45,-0.57,2.99,2.30,-1.26,2.07,3.45,5.06,1.95,0.57,1.84,3.68,0.57,0
42094,-0.57,0.57,-2.07,-0.23,-0.80,1.84,1.95,1.61,2.07,2.99,4.02,-0.46,1.15,0.92,5.17,1.61,0
42211,-0.34,0.46,-1.84,-0.80,-2.07,3.45,0.69,0.69,2.76,3.22,2.07,1.61,0.23,0.34,4.02,1.38,0
42328,-0.80,1.49,-1.95,-1.84,-0.34,2.41,0.80,0.92,2.87,2.87,2.41,0.34,0.69,1.26,5.63,2.53,0
42445,-0.23,1.26,-1.95,-1.49,-0.11,1.72,1.26,1.26,2.30,2.18,2.30,0.46,0.34,1.49,4.02,1.26,0
42561,-0.92,1.84,-1.15,-1.84,-0.92,2.64,1.95,0.34,4.48,3.10,3.56,-0.11,-0.11,1.61,5.17,1.38,0
42678,-1.38,1.26,-1.95,-0.80,-0.57,2.30,1.15,0.34,2.18,2.99,2.53,0.11,0.11,1.72,4.83,2.07,0
42795,-0.57,1.26,-1.72,-0.92,-1.15,1.95,1.61,0.34,2.41,2.76,3.10,0.46,0.11,1.38,5.17,0.80,0
42912,-0.23,0.57,-1.61,-0.34,-0.23,2.30,2.07,0.11,2.64,2.64,2.87,0.34,0.23,0.92,4.83,2.18,0
43029,-1.03,0.69,-1.72,-0.80,-0.92,1.84,1.61,0.00,1.72,2.99,2.76,0.23,-0.11,1.61,4.94,1.95,0
43146,33.34,19.77,-128.86,29.43,77.02,-145.41,0.69,20.58,18.51,-60.35,-205.30,-10.69,-113.92,0.00,-28.16,-5.98,0
43262,-13.33,-5.17,-14.60,-4.94,-20.58,-9.08,-8.39,14.94,19.43,12.07,6.21,0.00,-1.72,-10.23,11.04,35.52,0
43379,-0.46,-1.84,2.30,-2.87,-0.57,-9.08,0.23,-7.70,3.79,-5.29,1.49,-0.80,15.86,-4.14,3.79,0.92,0
