time,snsr_11,snsr_12,snsr_13,snsr_14,snsr_21,snsr_22,snsr_23,snsr_24,snsr_31,snsr_32,snsr_33,snsr_34,snsr_41,snsr_42,snsr_43,snsr_44,interupt
83220,-5.29,-1.03,1.84,5.75,-4.94,0.34,1.03,0.92,4.14,3.10,4.25,0.92,-5.52,1.84,5.29,1.95,0
83337,1.84,-1.72,-1.95,-2.41,-4.94,3.22,2.53,5.17,0.57,3.33,3.10,1.49,-0.34,0.11,5.06,0.69,0
83454,-0.34,1.95,-2.76,0.23,0.00,1.95,1.26,0.34,0.92,3.10,2.53,0.34,-1.15,1.61,5.63,0.80,0
83571,-1.49,-0.34,-1.26,-1.26,0.80,2.53,2.18,0.23,2.87,2.99,2.30,0.92,1.26,1.95,5.52,1.95,0
83687,-0.11,1.49,-1.38,-1.26,1.26,2.87,1.61,0.46,2.87,3.79,3.45,1.72,0.92,1.03,5.40,4.71,0
83804,-0.92,1.49,-1.26,-0.57,-1.03,1.95,1.61,-0.23,2.30,2.41,3.10,0.57,0.69,1.61,5.17,1.49,0
83921,-0.23,0.57,-1.15,-1.49,-0.23,2.30,1.61,0.57,1.15,2.64,2.64,0.34,0.69,1.61,5.40,1.49,0
84038,-1.15,0.69,-1.38,-0.80,-0.11,1.95,1.95,-0.46,2.87,2.41,2.76,0.11,0.23,1.26,5.40,1.26,0
84155,-1.26,0.00,-1.26,-1.49,0.11,1.84,1.84,-0.23,1.72,2.99,2.76,-0.23,0.57,0.92,4.94,1.26,0
84271,-0.69,1.38,-1.38,-1.72,-0.57,2.18,1.49,-0.34,2.07,3.22,2.87,-0.11,0.46,1.72,5.06,0.69,0
84388,-0.34,1.26,-1.38,-1.38,-0.57,2.18,2.07,0.34,1.84,2.76,3.10,0.11,0.34,1.61,5.17,1.03,0
84505,-0.80,1.26,-1.03,-1.49,-0.23,2.30,1.61,0.11,2.18,2.99,3.10,0.34,0.23,1.84,5.17,1.84,0
84622,-0.46,1.49,-4.14,-1.38,-0.11,2.76,3.33,3.22,6.67,10.12,-3.33,13.10,-7.59,-12.87,-0.92,-14.94,0
84738,5.98,18.28,16.09,8.39,-49.20,66.44,13.68,39.66,-38.39,3.45,-2.76,0.23,-23.91,31.73,8.28,40.12,0
84855,-0.46,1.84,-6.09,0.11,-4.14,3.22,-8.85,2.41,-5.63,3.56,7.70,-7.59,-3.33,1.84,6.67,-1.95,0
84972,1.95,-3.56,-0.69,0.80,-3.45,5.06,-1.61,0.23,2.87,1.61,-2.41,1.84,2.41,-0.80,-2.87,-2.64,0
85089,-3.10,0.46,0.34,-4.60,2.30,5.63,1.95,-3.22,3.68,4.48,3.10,-4.71,1.26,-1.95,3.22,-0.92,0
85206,1.38,0.00,-0.23,-1.38,-3.79,1.72,2.76,0.00,0.34,2.87,1.26,1.95,-0.80,1.84,6.44,1.72,0
85322,-1.49,1.26,-2.41,-1.61,0.34,1.49,2.30,0.11,1.38,3.68,4.94,0.92,-1.15,1.95,6.67,-0.46,0
85439,-1.84,1.26,-1.03,-0.92,0.57,2.64,1.95,0.92,2.07,2.53,3.91,1.61,-0.23,1.15,4.94,0.23,0
85556,-0.80,1.49,-1.15,-1.84,1.15,1.84,1.03,0.00,3.10,2.76,3.33,0.57,0.80,1.26,5.52,2.76,0
85673,-0.46,1.03,-1.84,-1.84,0.00,2.53,1.15,0.34,2.64,3.33,4.02,1.38,1.03,1.49,6.09,2.64,0
85790,-0.80,0.00,-0.92,-0.23,-0.23,2.53,2.07,0.00,2.64,2.87,3.45,0.23,0.11,1.26,4.60,0.92,0
85907,-0.57,0.92,-1.03,-1.72,0.00,1.95,2.41,-0.23,2.30,2.99,3.56,0.23,0.46,0.69,5.52,1.61,0
86023,-1.15,0.57,-1.84,-1.49,-0.46,2.07,1.84,-0.46,1.72,2.87,3.91,0.57,0.11,1.15,5.17,1.61,0
86140,-0.80,0.69,-1.03,-1.15,-0.34,2.07,2.07,0.11,2.07,3.10,2.76,0.11,0.11,1.49,4.25,1.95,0
86257,-0.57,0.92,-1.61,-1.38,-0.69,2.53,1.38,0.11,2.18,2.99,3.56,0.34,0.34,1.38,5.17,1.15,0
86374,-1.26,0.80,-1.72,-1.26,-0.23,2.07,2.30,0.11,2.41,2.87,3.45,-1.72,0.69,1.26,5.17,1.49,0
86491,-0.92,1.15,-2.18,-1.38,-0.11,1.95,2.07,0.11,2.41,2.76,3.68,0.34,0.34,1.26,5.06,1.61,0
86607,26.44,-6.55,98.63,-181.74,22.99,-53.57,67.48,-73.22,20.81,-36.67,49.54,-96.90,-4.25,2.53,102.42,-58.39,1
86724,4.14,5.75,-10.12,2.41,7.47,-8.74,-1.72,-1.84,-10.81,-2.07,0.92,7.24,8.51,3.10,8.62,0.23,0
86841,0.57,1.84,-5.86,1.84,-0.57,0.69,3.22,2.07,9.77,2.30,-2.41,4.94,-3.33,0.57,-9.54,15.17,0
86958,4.71,1.38,-0.23,-5.29,7.13,-1.49,0.57,0.11,3.22,-1.61,2.53,-6.32,1.15,5.75,5.06,5.40,0
87075,-0.34,-0.92,0.00,0.34,-3.56,-0.57,0.00,-1.15,-5.98,2.76,3.45,4.25,-1.95,-0.11,5.17,1.72,0
87192,-1.72,-0.57,-1.15,-2.64,0.69,1.72,2.99,-0.57,1.26,3.91,4.83,1.61,-0.92,-1.15,5.17,-0.34,0
87308,-0.80,1.38,-0.11,-1.03,1.72,1.84,1.72,0.69,0.69,3.10,2.99,-0.69,1.03,0.57,5.29,0.69,0
87425,0.23,0.57,-0.57,-2.07,-0.34,1.95,1.95,1.95,2.53,3.22,-1.61,1.49,0.92,1.72,4.37,1.38,0
87542,-0.34,0.69,-1.26,-0.69,-0.34,2.53,1.49,0.23,2.76,3.10,3.79,-0.23,0.46,0.69,6.09,2.64,0
87659,-0.11,0.57,-1.03,-1.38,-1.38,1.84,1.95,-0.23,1.72,3.33,3.68,0.46,0.46,0.80,5.40,1.95,0
87776,-0.80,0.46,-1.38,-1.15,-0.57,1.84,2.18,0.23,2.18,2.99,3.33,0.00,0.46,0.92,5.40,1.38,0
87892,-0.34,0.57,-0.80,-1.49,-0.34,1.95,1.49,-0.69,1.72,2.99,3.22,-0.34,0.11,0.69,5.52,1.95,0
88009,-0.69,0.92,-1.49,-1.61,-0.80,2.07,1.15,0.00,2.07,2.99,2.99,0.00,0.46,1.26,4.60,1.72,0
88126,-0.80,0.34,-1.15,-1.84,-0.46,2.18,1.84,0.46,2.18,2.99,3.33,-0.11,0.34,1.03,5.29,1.26,0
88243,-0.34,1.38,-1.38,-1.38,-0.80,1.95,1.84,0.23,1.95,3.10,3.45,-0.11,0.46,1.26,5.06,1.49,0
88360,-0.34,0.69,-1.15,-1.61,-0.57,1.95,2.07,-0.23,2.30,2.99,3.45,0.00,0.34,1.03,5.17,1.26,0
88477,-0.11,0.11,-1.15,-1.49,-0.11,2.18,1.61,0.11,2.07,2.87,3.33,0.46,0.69,1.49,5.17,1.72,0
88593,26.90,32.65,53.80,-103.34,37.01,-34.60,83.22,-79.20,20.12,-13.79,52.19,-41.04,-8.28,-1.72,63.68,-30.81,1
88710,5.06,-2.87,-16.55,15.75,-0.23,-11.49,0.34,-5.52,34.60,1.38,2.64,-3.22,15.29,2.64,-2.18,5.29,0
88827,-4.25,5.63,-2.87,-3.56,-2.18,2.53,-3.10,-1.15,3.22,-1.38,-8.05,2.07,-0.69,-18.05,-5.06,4.83,0
88944,-2.99,0.46,-4.37,-0.11,4.02,2.18,1.72,-3.68,6.32,2.07,5.40,-3.68,-2.53,1.61,6.44,1.72,0
89061,-0.92,0.92,1.03,2.30,-1.72,3.45,2.99,-2.76,0.46,2.07,1.84,0.80,0.69,0.69,3.33,1.84,0
89177,1.49,2.07,0.23,-1.84,-0.92,1.95,2.18,0.34,3.56,1.95,3.79,0.80,1.15,0.23,5.06,0.92,0
89294,-0.34,1.95,-0.57,0.11,-0.46,1.38,1.15,1.49,2.18,3.79,4.83,-0.11,0.46,2.07,5.75,1.84,0
89411,-0.57,0.92,-0.80,-1.26,-0.23,1.72,2.07,0.34,2.53,2.99,3.56,0.34,0.80,0.92,6.09,3.45,0
89528,-0.46,1.15,-1.26,-1.61,-0.46,1.84,1.26,0.34,1.84,3.91,3.33,0.57,0.34,1.72,6.32,1.49,0
89645,-0.23,1.15,-0.69,-1.49,-2.30,2.30,1.15,0.69,1.72,2.64,2.30,0.23,1.49,1.72,5.29,1.72,0
89762,-0.23,0.34,-0.57,-1.49,-0.11,1.72,2.41,0.23,2.76,2.76,2.53,0.00,0.80,0.92,5.75,1.26,0
89878,0.11,0.80,-0.92,-1.72,-0.11,1.84,1.03,0.11,1.95,2.64,3.68,-0.23,-1.72,0.69,5.40,0.80,0
89995,-0.80,0.92,-0.69,-1.38,-0.69,2.07,2.07,0.00,2.18,3.10,2.30,-0.46,0.46,1.38,5.17,1.49,0
90112,-0.46,0.23,-0.69,-1.49,-0.92,2.07,2.18,0.11,1.95,2.87,3.33,0.00,0.11,1.38,5.29,1.49,0
90229,-0.34,1.26,-0.80,-1.26,-0.23,2.07,1.84,0.11,2.07,2.99,3.56,-0.11,0.11,0.69,5.17,1.15,0
90346,-0.46,0.69,-0.80,-1.26,-0.80,1.95,1.84,0.23,2.30,2.99,2.99,0.11,0.34,1.26,5.63,1.26,0
90463,-0.11,0.69,-5.06,-1.26,0.11,6.67,24.02,-2.53,4.71,10.58,6.21,32.76,-15.86,10.00,17.36,24.60,0
90579,0.11,-13.22,-9.08,-21.15,-8.39,10.46,-8.51,50.69,0.46,53.34,2.07,48.51,7.01,6.67,-10.12,25.40,0
90696,-4.71,5.40,-2.53,5.52,-3.10,2.76,-14.14,-7.36,1.61,3.56,-32.53,2.18,-2.87,3.68,2.41,0.92,0
90813,1.38,-0.69,-3.45,-12.07,0.69,-6.90,-2.64,-9.08,-5.52,-4.48,0.92,-6.67,8.16,0.23,2.87,-25.40,0
90930,-2.07,-2.41,-0.80,-2.41,-6.32,4.71,1.26,-1.84,-12.76,3.45,3.33,-0.80,-1.15,0.46,5.98,1.03,0
91047,-3.68,-0.23,0.57,0.00,1.26,2.64,2.07,0.92,0.46,2.76,2.99,1.84,0.11,2.07,4.94,1.15,0
91163,0.34,0.92,-1.26,-0.69,-1.03,2.30,1.38,0.46,1.61,3.22,3.79,0.23,-1.03,0.92,5.98,0.11,0
91280,-1.26,-0.11,-1.38,-0.69,-0.23,1.72,1.38,1.03,3.33,2.99,3.56,0.92,1.15,2.07,5.06,2.53,0
91397,-0.46,1.03,0.00,-1.26,0.69,1.49,2.07,0.23,2.76,2.41,4.37,1.84,0.00,0.46,5.75,1.95,0
91514,-0.69,1.15,-1.03,-1.26,-0.34,1.38,1.15,0.00,1.38,3.33,2.64,0.34,1.15,1.49,5.63,1.61,0
91631,-1.15,0.92,-0.57,-1.26,-0.57,1.84,2.64,0.00,2.99,3.10,3.56,0.46,0.92,0.46,5.29,1.49,0
91748,0.23,0.11,-0.92,-1.61,0.23,1.84,1.72,0.46,1.84,2.41,3.22,0.00,-0.23,0.57,5.29,0.80,0
91864,-0.80,0.46,-0.34,-1.72,-0.11,1.84,1.95,0.00,2.41,2.64,3.56,-0.34,0.00,1.15,5.29,1.61,0
91981,-0.69,0.34,-1.26,-1.49,-0.80,1.95,1.72,-0.23,1.49,2.53,3.45,0.11,0.80,0.80,5.40,1.95,0
92098,-0.57,0.92,-0.69,-1.49,-0.69,2.07,1.95,0.11,1.72,3.10,3.68,0.00,0.23,0.69,5.63,1.38,0
92215,-0.69,0.23,-1.03,-1.61,-0.34,1.61,2.07,0.46,2.30,3.10,3.45,0.57,0.69,1.15,5.40,1.95,0
92332,0.11,0.34,-1.49,-1.61,-0.11,1.49,1.84,0.23,2.30,2.64,3.45,0.23,0.11,0.57,5.52,2.07,0
92448,-2.64,9.77,43.34,22.19,-16.09,42.42,-58.51,27.93,-0.57,6.55,-110.70,22.19,5.86,-21.04,-97.02,28.39,1
92565,3.79,-15.29,-6.90,-10.92,6.32,-8.39,-14.60,13.33,-3.22,22.19,2.30,7.13,10.12,0.57,3.68,10.23,0
92682,-2.18,7.01,-1.49,3.22,0.69,-0.80,-10.46,0.46,2.76,5.17,-26.55,-8.16,-1.84,0.23,8.62,-0.34,0
92799,2.18,1.84,-1.72,-6.67,-1.15,-7.13,-6.32,-4.71,1.26,0.92,0.00,-4.48,4.48,4.25,3.79,-12.41,0
92916,-2.41,0.69,-0.46,1.15,-3.22,1.03,0.92,-3.68,3.45,2.30,3.68,0.80,-0.34,0.34,5.40,2.30,0
93033,1.38,0.57,-0.46,-1.49,-0.34,2.53,1.38,-0.23,1.38,2.64,3.79,2.53,0.11,1.84,5.98,-0.80,0
93149,-1.15,0.00,-0.80,0.23,-1.15,2.64,2.07,0.69,1.84,3.22,5.06,-0.80,0.23,1.26,6.21,1.03,0
93266,-0.23,-0.23,0.00,-1.49,0.00,1.26,2.18,1.15,2.07,2.76,3.33,0.80,0.92,1.49,5.86,1.38,0
93383,0.00,1.03,-0.92,-1.38,0.11,2.41,1.38,0.46,1.95,2.76,2.53,1.03,0.00,0.92,6.32,4.60,0
93500,-1.03,0.57,-0.34,-1.72,-1.26,1.61,1.49,0.57,2.18,2.99,2.87,0.46,1.38,1.38,5.29,1.49,0
93617,-0.69,0.23,-0.80,-1.38,-0.11,2.07,1.84,0.57,2.07,2.76,2.87,0.23,-0.46,0.80,5.40,1.61,0
93734,-0.92,1.03,-0.69,-1.03,-0.11,1.95,1.95,-0.11,2.41,2.99,3.56,0.34,1.03,0.34,5.17,1.49,0
93850,-0.92,0.23,-0.69,-1.49,-0.11,1.61,1.61,0.00,2.18,2.99,3.22,0.00,0.34,1.26,5.29,0.92,0
93967,-0.69,0.57,-0.69,-1.61,-0.92,2.07,1.95,-0.23,2.18,3.10,3.10,0.23,0.69,0.92,5.06,1.38,0
94084,-0.57,0.34,-0.80,-1.72,-0.34,1.95,1.26,0.46,2.30,2.99,3.33,0.46,0.69,0.80,5.40,1.72,0
94201,-0.34,0.69,-2.87,-1.15,-0.34,2.18,3.22,0.34,2.18,7.36,9.20,7.59,-2.76,-7.24,4.02,2.18,0
94318,8.05,20.00,17.36,13.10,-47.82,15.40,16.21,-12.64,4.14,20.23,2.64,5.17,-33.68,-0.80,21.38,-8.51,0
94434,4.48,-1.49,-6.90,0.57,-1.38,2.53,-0.69,-0.34,40.46,4.37,8.74,-4.94,2.18,1.49,-0.46,-0.69,0
94551,-0.11,2.07,-0.11,0.00,-2.07,2.87,-1.95,5.40,1.26,3.68,4.02,1.84,2.87,-3.22,-0.46,0.11,0
94668,-1.84,0.46,-2.30,-1.84,4.37,0.23,2.76,0.11,1.84,0.80,3.45,1.84,-0.23,-0.92,4.37,-7.01,0
94785,0.23,-1.26,0.46,-0.46,-2.99,-0.23,1.61,-1.26,-0.92,1.38,2.41,1.72,0.80,1.61,5.06,-0.23,0
94901,-0.92,0.69,-1.38,-1.49,-0.34,2.41,1.38,-0.69,1.72,2.07,4.48,-0.11,-0.34,1.72,5.52,1.49,0
95018,-1.61,0.92,0.00,-1.26,-1.03,2.64,2.30,-2.64,1.72,2.99,3.22,0.34,0.57,1.61,5.29,0.11,0
95135,0.23,1.15,-1.38,-0.69,-0.34,1.72,1.49,-0.23,2.41,2.87,3.68,1.72,0.57,0.69,5.63,2.07,0
95252,-0.11,0.11,-0.80,-1.38,0.00,2.18,1.26,0.80,2.18,3.33,2.87,0.80,0.46,0.80,6.21,2.41,0
95369,-0.11,1.03,-1.03,-0.92,-1.15,1.84,1.95,0.00,2.18,2.64,2.53,0.00,0.11,1.26,5.63,1.15,0
95485,-0.46,0.34,-0.46,-0.57,-0.69,2.07,2.07,0.11,1.84,2.53,3.79,0.11,0.11,1.15,5.52,1.49,0
95602,-0.57,0.11,-1.49,-1.15,-1.03,1.84,1.95,-0.57,1.72,2.53,3.68,0.23,0.46,0.57,5.63,1.26,0
95719,-0.46,0.34,-1.26,-0.69,-0.23,2.07,1.72,-0.46,0.11,2.64,2.99,0.11,0.23,1.38,4.83,1.26,0
95836,-0.69,0.57,-1.15,-1.38,-0.57,1.95,2.07,-0.23,2.07,2.41,2.76,-0.11,0.57,0.57,5.17,1.49,0
95952,-0.46,0.69,-1.38,-1.49,-0.57,1.38,1.61,-0.11,2.30,2.53,3.45,0.11,-0.11,0.92,5.06,1.61,0
96069,15.06,-27.70,62.65,-70.81,12.18,-102.54,137.36,-123.46,27.47,-105.98,134.72,-76.21,14.37,-13.68,-14.14,-35.98,1
96186,-10.12,-8.62,-13.56,12.87,4.60,-6.90,-5.63,0.00,119.89,0.23,1.38,-3.45,10.00,0.46,0.80,4.94,0
96303,-9.43,0.92,0.80,-2.99,-1.26,2.99,-7.24,3.45,3.68,3.33,0.00,-1.84,-0.80,-9.89,2.30,5.29,0
96420,0.34,-1.49,-1.15,-5.29,3.91,-2.99,0.00,-6.55,6.78,2.07,1.95,-3.91,-2.76,-1.61,3.79,5.40,0
96536,-4.71,-1.38,1.49,0.69,-0.92,2.64,2.99,-1.72,1.03,2.41,2.18,1.15,-2.18,-1.03,5.17,2.99,0
96653,0.69,-0.23,-1.15,-1.26,-1.95,2.99,1.38,1.03,2.41,2.07,3.79,-0.34,-1.03,2.30,5.06,0.80,0
96770,0.23,0.46,-1.03,-0.92,-1.15,1.84,2.76,0.69,2.18,3.91,4.25,-1.15,-0.46,0.34,8.16,1.84,0
96887,-0.92,1.61,0.00,-0.23,-0.34,1.95,2.41,1.26,2.87,3.68,3.68,0.80,2.07,1.26,5.86,1.26,0
97004,-0.69,0.46,-0.57,-1.38,-1.49,1.72,1.84,0.69,2.87,2.87,3.45,0.69,0.46,0.80,5.86,2.18,0
97120,0.34,0.57,-0.80,-1.38,-0.69,1.95,1.38,0.23,1.72,2.64,2.30,-0.11,1.38,0.57,5.06,2.41,0
97237,-0.57,0.92,-0.69,-1.61,-0.80,1.61,2.30,-0.34,2.41,2.99,3.22,-0.11,0.46,1.26,5.29,1.26,0
97354,-0.57,0.23,-0.80,-1.84,-0.69,1.95,1.84,-0.23,2.30,2.30,3.33,0.11,0.57,0.46,5.06,1.49,0
97471,-0.23,0.80,-0.46,-1.61,-0.11,2.07,1.49,0.23,2.53,2.53,3.45,-0.46,0.57,1.15,5.17,1.84,0
97588,-0.80,0.23,-0.34,-1.95,-0.69,2.07,1.72,0.11,1.72,2.53,3.22,-0.34,0.11,1.15,5.63,1.49,0
97705,-0.69,0.34,-1.03,-1.26,-1.15,2.30,1.95,-0.23,1.84,2.99,3.45,-0.11,-0.46,1.15,5.29,1.49,0
97821,-0.57,0.11,-1.72,-1.72,-0.11,2.07,1.26,-0.23,2.53,2.99,3.68,0.23,0.23,1.26,5.52,3.22,0
97938,-141.04,67.36,52.19,96.79,2.30,59.54,99.43,0.69,29.54,-0.69,42.19,-11.15,-80.81,6.44,61.15,50.92,0
98055,4.02,-6.32,-7.59,-2.07,9.43,13.33,7.59,-1.72,-19.66,-1.03,-2.30,-5.29,1.26,-3.68,7.01,-0.34,0
98172,-0.69,4.02,0.92,-5.52,1.49,5.40,-6.67,-2.99,5.29,-10.69,-4.37,-4.48,2.99,-6.09,-14.83,-1.84,0
98289,-5.63,-2.07,0.34,-3.45,-1.49,0.92,4.37,-1.26,5.86,-0.57,4.48,-2.41,-7.13,-0.57,6.78,-1.84,0
98406,-1.72,0.46,-0.46,-0.92,-2.07,-3.79,3.33,0.92,1.49,3.45,4.48,0.46,-1.03,0.80,4.25,0.57,0
98522,-1.49,-1.72,-0.80,-0.57,-0.23,1.95,2.18,0.46,4.60,4.02,3.68,0.23,0.80,1.49,5.06,1.49,0
98639,0.80,-0.57,-0.80,-0.57,0.46,3.79,2.30,0.92,1.72,3.56,4.02,0.80,1.72,1.95,5.40,1.49,0
98756,0.11,-0.34,-0.46,-1.84,-0.34,2.76,2.41,0.46,3.22,3.10,3.33,0.92,0.69,0.57,5.75,2.76,0
