time,snsr_11,snsr_12,snsr_13,snsr_14,snsr_21,snsr_22,snsr_23,snsr_24,snsr_31,snsr_32,snsr_33,snsr_34,snsr_41,snsr_42,snsr_43,snsr_44,interupt
35101,4.14,-3.91,7.70,10.46,-1.95,1.95,3.68,-1.03,-1.38,1.95,2.41,11.72,-2.87,-1.15,1.38,11.49,0
35218,0.46,-7.36,-5.29,-0.46,0.23,-1.61,3.45,2.87,1.95,1.15,8.74,1.84,0.34,-0.46,4.71,3.56,0
35335,1.49,-4.48,-3.33,-0.11,-0.57,2.18,2.76,2.76,2.99,0.80,3.56,1.49,-2.07,0.23,1.38,1.49,0
35451,-0.23,0.23,0.34,-2.30,1.38,3.33,0.57,0.69,3.10,3.10,1.49,-2.07,-1.15,0.23,3.68,-0.46,0
35568,-1.26,0.00,-2.41,0.69,-0.57,1.95,0.46,1.03,2.53,2.64,2.64,-0.46,2.18,1.49,4.48,0.92,0
35685,-0.23,-0.80,-1.49,-1.61,-0.34,0.92,1.26,-0.11,3.56,1.84,3.22,1.03,0.80,0.34,4.48,1.95,0
35802,-0.23,0.23,-1.49,-0.92,-0.34,1.49,1.03,-0.11,3.10,1.49,3.10,0.80,-0.46,1.26,4.83,2.18,0
35919,-0.80,0.11,-0.92,-1.15,0.34,1.49,1.15,1.15,2.41,2.87,2.18,1.26,0.80,1.61,4.25,1.38,0
36036,-0.69,0.11,-1.84,-0.46,0.34,2.07,0.92,1.38,2.07,2.30,2.76,1.15,1.49,0.00,3.56,1.72,0
36152,-0.69,0.00,-1.61,-1.26,-0.34,1.61,1.26,0.00,2.07,2.18,2.76,0.00,1.26,0.80,4.37,2.30,0
36269,-0.57,-0.11,-1.49,-0.92,-0.23,1.84,1.38,0.57,2.30,2.87,3.22,0.34,0.23,0.92,4.83,2.07,0
36386,-0.69,-0.23,-1.61,-0.46,-1.26,1.95,1.72,0.46,2.18,2.41,2.53,0.46,1.03,0.46,4.25,2.07,0
36503,-0.34,-0.34,-1.72,-1.26,0.11,1.61,1.03,0.80,2.99,2.30,2.41,0.46,0.57,0.92,4.60,1.72,0
36620,-1.03,-0.23,-1.61,-0.92,0.00,1.72,1.38,0.80,2.30,2.53,2.64,0.80,1.38,0.69,4.14,1.72,0
36737,-1.61,-0.69,-1.61,-1.15,-0.34,1.15,1.15,0.23,2.07,2.53,3.22,0.34,2.07,2.87,5.29,2.53,0
36853,23.56,45.64,-34.37,1.49,34.60,75.87,-21.73,0.23,23.33,-6.90,-22.07,4.25,15.29,16.78,-11.84,6.09,0
36970,-1.95,7.82,2.87,-18.05,-7.01,0.23,-2.53,4.25,4.48,4.94,5.06,0.34,2.87,3.10,2.99,2.64,0
37087,-1.03,-2.76,-8.97,-2.53,-4.94,-3.33,0.69,-0.23,-0.92,-25.17,1.61,2.18,-11.04,-7.59,4.25,0.11,0
37204,-3.33,1.72,-2.76,1.15,0.00,1.26,-0.69,4.83,4.83,3.56,-1.84,2.30,-1.72,0.23,-5.86,8.51,0
37321,-0.23,0.92,-1.26,-1.15,-0.11,0.80,0.23,-2.87,3.22,2.41,1.95,-2.41,0.46,9.54,4.02,2.30,0
37438,-0.46,-1.49,-2.30,-1.26,2.07,4.37,8.05,0.23,1.95,2.87,3.79,0.00,0.34,1.95,4.60,-2.07,0
37554,-0.11,2.30,-1.38,-1.72,-0.11,2.07,0.69,0.80,4.37,2.76,3.10,1.26,1.61,0.34,3.45,0.34,0
37671,0.00,-1.15,-2.07,-1.38,0.11,0.00,0.69,0.23,3.22,2.30,2.41,1.61,1.72,-0.46,5.17,0.69,0
37788,-0.11,-0.11,-1.95,0.34,0.57,1.15,1.95,-0.11,2.41,2.07,2.99,0.92,0.11,1.26,5.52,2.76,0
37905,-0.11,-0.11,-1.38,-1.38,-0.46,2.07,1.72,1.26,2.76,2.64,0.00,1.61,0.57,0.46,3.91,1.84,0
38022,0.11,-0.34,-2.07,-1.38,0.00,1.49,0.92,0.34,1.95,2.41,2.30,0.69,0.34,1.26,4.94,2.07,0
38138,-0.11,0.00,-1.72,-0.57,-1.84,1.61,1.49,0.80,2.76,2.41,2.76,0.80,1.26,1.03,3.79,2.07,0
38255,-0.23,-0.46,-1.38,-0.46,0.11,1.84,1.84,0.46,2.87,2.41,3.33,0.34,1.61,0.92,4.94,2.18,0
38372,0.11,0.00,-1.72,-1.15,0.11,1.84,0.92,0.00,2.41,2.41,2.07,0.23,0.80,1.03,4.25,2.30,0
38489,-0.11,0.00,-1.38,-1.03,0.00,1.72,0.92,0.57,2.99,2.41,2.53,0.34,1.15,0.80,4.48,1.95,0
38606,0.00,-0.34,-2.07,-0.92,-0.11,1.84,1.15,0.34,2.64,2.07,2.18,0.69,0.92,1.03,4.25,1.95,0
38723,-0.46,-0.11,-1.72,-1.38,-0.34,0.00,1.61,0.46,2.41,2.53,2.53,0.46,0.57,0.80,4.60,2.53,0
38839,-3.45,0.00,-1.49,-1.38,2.76,4.37,4.37,2.64,20.23,5.17,17.01,4.25,5.29,-5.75,13.68,5.52,0
38956,-3.22,-1.72,0.23,5.17,-7.47,5.98,4.14,5.52,19.20,74.95,-12.64,-1.49,-3.56,24.14,1.61,2.76,0
39073,-2.18,5.40,20.81,-6.90,-3.33,2.18,1.03,4.60,-0.57,1.95,3.33,12.41,1.26,-12.07,2.99,-2.07,0
39190,1.03,-3.91,-4.48,-0.34,3.56,-14.60,5.17,1.03,3.56,0.34,2.99,4.02,5.40,-0.69,2.64,1.72,0
39307,-4.02,1.61,1.95,3.56,3.45,-2.30,1.15,-0.92,1.84,1.61,2.41,-0.34,1.84,2.53,-7.70,6.09,0
39424,0.80,1.61,-2.64,-1.72,0.34,0.69,1.26,-2.76,0.23,4.71,1.84,0.23,0.23,0.57,4.48,2.18,0
39540,1.26,-2.53,-2.64,-1.03,0.34,2.18,1.72,-0.57,1.15,3.45,5.63,-1.26,1.03,1.72,3.45,-0.80,0
39657,-0.69,0.46,-1.15,-0.69,-0.46,2.64,1.95,1.15,3.79,1.84,3.33,0.00,2.18,1.72,4.71,-0.23,0
39774,-0.46,-0.57,-1.72,-0.92,0.23,1.61,1.61,0.92,2.76,1.84,3.33,0.69,1.84,0.57,4.60,2.64,0
39891,-0.34,0.00,-1.49,-0.46,0.11,1.38,1.49,0.46,2.30,2.53,2.53,1.26,0.80,1.49,3.45,2.41,0
40008,-0.69,0.23,-1.49,-0.92,-0.69,1.03,1.26,0.46,2.99,3.10,2.07,0.11,0.34,1.26,4.60,1.84,0
40125,-0.23,-0.23,-1.72,-0.69,0.00,1.72,1.26,0.57,2.07,2.53,2.76,0.69,0.57,0.69,4.37,2.64,0
40241,-0.23,0.00,-1.72,-0.80,-0.34,1.15,1.49,0.92,2.07,2.30,3.10,0.80,0.92,0.57,4.48,2.18,0
40358,-0.46,-0.23,-1.49,-0.80,-0.23,1.95,1.49,0.11,2.41,2.76,2.87,0.23,1.03,1.03,4.48,1.95,0
40475,-0.23,0.00,-1.72,-1.72,-0.69,1.61,1.03,0.23,2.76,2.41,2.18,0.11,1.15,0.80,4.14,2.18,0
40592,0.00,-0.11,-1.49,-0.69,0.46,2.07,1.15,0.80,2.41,2.41,2.64,0.92,1.26,0.69,4.02,2.07,0
40709,-0.23,-0.11,-1.72,-0.92,-0.69,1.49,1.26,0.11,2.30,2.99,2.76,0.46,1.03,0.80,4.71,2.18,0
40826,-6.09,-2.64,-5.17,-18.62,2.53,-17.36,17.82,-4.25,-132.19,33.11,0.46,-5.63,-130.35,-8.51,-20.12,-19.08,0
40942,-10.92,-10.35,-14.02,9.20,44.26,-0.92,29.66,-30.58,40.00,7.93,2.18,-41.50,0.11,5.40,10.58,-48.51,0
41059,-1.95,-2.76,-2.53,15.98,-1.95,-3.33,0.69,14.02,0.34,1.03,6.21,15.52,0.46,3.45,5.52,6.55,0
41176,-3.10,-4.48,-6.32,-0.23,-3.68,1.61,4.83,1.49,-4.83,-0.11,1.03,-0.57,2.30,-2.41,1.15,2.07,0
41293,-0.92,0.11,-4.71,-1.26,1.03,1.49,0.80,-5.29,3.79,1.72,1.38,1.26,2.18,0.34,3.91,0.92,0
41410,0.34,-1.15,-2.64,-3.45,0.00,1.95,0.00,0.23,1.95,2.30,-0.34,-2.87,-0.34,1.15,1.72,-2.41,0
41526,0.46,2.53,-2.30,-2.18,-0.23,1.38,2.18,0.23,3.22,3.22,2.64,1.03,2.18,1.38,6.09,0.69,0
41643,-0.23,0.80,-1.84,0.00,0.92,1.15,1.84,1.72,2.53,2.87,2.87,0.11,1.95,1.03,4.94,1.03,0
41760,-0.69,-0.11,-1.38,-1.61,-0.57,1.26,0.23,2.30,2.18,2.76,3.45,-0.11,0.00,1.26,3.91,2.76,0
41877,0.11,-0.46,-1.72,0.46,0.34,0.92,1.49,1.95,3.10,1.95,2.76,0.92,1.15,-0.11,5.29,2.30,0
41994,-0.11,-0.11,-1.72,-0.57,0.00,2.30,1.26,1.03,2.18,2.41,2.18,1.49,0.34,1.49,4.71,2.64,0
42111,0.11,0.34,-1.84,-1.26,-0.80,2.30,1.38,1.15,2.07,2.64,2.87,0.11,1.03,0.46,5.06,1.72,0
42227,-0.23,0.11,-1.72,-0.69,-0.11,2.07,1.72,0.46,2.53,2.18,2.99,0.57,0.92,0.92,4.83,2.30,0
42344,-0.46,0.00,-1.72,-1.38,-0.23,1.72,1.61,0.34,2.53,2.53,2.64,0.23,1.03,0.80,4.25,2.18,0
42461,-0.46,0.11,-1.72,-0.80,-0.11,1.61,1.49,0.69,1.95,2.53,2.87,0.23,1.38,1.15,4.83,2.18,0
42578,-0.46,0.23,-1.95,-1.38,-0.46,1.84,1.15,0.11,1.95,2.64,2.76,0.57,1.03,0.80,4.25,2.18,0
42695,-0.57,-0.11,-1.61,-1.15,-0.46,1.95,1.38,0.46,2.53,2.30,2.87,0.57,1.03,0.92,4.25,1.72,0
42812,94.37,-38.16,-15.86,0.80,39.31,-10.81,13.22,5.40,-33.57,-41.38,13.22,-13.22,2.87,-22.76,20.35,2.30,0
42928,-5.40,-11.38,-6.67,-12.18,3.68,1.38,14.60,-24.25,-2.99,2.99,21.61,-13.56,4.60,-1.72,1.95,1.26,0
43045,-0.92,-2.99,-1.95,2.07,-0.34,2.07,-0.57,14.48,1.15,-11.27,5.29,12.87,-7.82,-5.52,8.51,4.37,0
43162,1.38,-5.52,-2.53,-3.10,1.03,1.26,-21.61,4.02,3.33,2.07,-34.37,-1.26,1.84,-2.07,4.83,2.64,0
43279,-0.80,-1.95,-2.64,-5.86,-0.11,3.56,1.95,-7.82,1.38,2.30,1.95,1.72,0.34,8.05,5.75,-0.69,0
43396,1.84,0.57,3.33,-2.64,0.80,4.60,4.14,-1.26,2.07,2.41,1.84,-1.95,1.38,1.95,5.40,0.57,0
43513,1.49,-1.49,-0.11,-0.92,-0.34,3.45,0.11,0.46,2.76,2.64,3.56,0.46,1.72,1.95,5.06,3.22,0
43629,-0.92,1.26,-1.38,-0.23,0.00,1.49,1.84,1.26,2.18,3.10,2.30,0.46,1.38,0.92,5.06,1.26,0
43746,0.69,-0.46,-2.18,-1.84,-0.11,2.53,1.61,0.00,1.26,2.18,2.64,0.57,2.18,1.15,5.52,1.84,0
43863,-0.92,-0.69,-1.95,0.11,-0.34,1.26,2.87,1.61,2.64,2.18,3.68,0.92,1.38,0.11,4.14,1.95,0
43980,-0.92,-0.11,-1.95,-0.69,-0.92,2.30,1.72,0.46,2.53,2.99,2.18,0.80,0.23,1.26,4.14,1.61,0
44097,-0.11,0.00,-1.84,-0.92,-0.23,2.07,0.92,0.92,3.22,2.76,2.41,0.00,0.46,0.69,4.71,2.99,0
