time,snsr_11,snsr_12,snsr_13,snsr_14,snsr_21,snsr_22,snsr_23,snsr_24,snsr_31,snsr_32,snsr_33,snsr_34,snsr_41,snsr_42,snsr_43,snsr_44,interupt
115428,-0.80,-0.11,-1.72,-1.49,-0.69,1.61,1.38,0.46,2.30,2.76,3.45,-0.11,0.92,1.84,4.83,2.18,0
115545,-0.23,0.46,-1.95,-1.95,0.23,1.84,1.72,0.57,2.53,2.99,3.22,0.23,0.69,1.61,5.06,1.61,0
115662,-0.57,0.23,-1.84,-1.26,-0.34,1.72,1.72,0.23,2.30,2.87,2.99,0.11,1.38,1.15,5.06,1.84,0
115779,-0.69,1.72,-1.61,-1.26,0.23,1.84,1.49,0.23,2.53,2.53,3.10,0.34,1.38,1.15,5.29,1.49,0
115896,-0.80,0.00,-1.72,-1.49,0.00,1.95,1.72,0.69,2.18,3.10,3.22,0.11,0.57,1.15,4.83,2.30,0
116013,-0.80,0.11,-1.72,-1.61,0.00,1.49,1.61,0.11,2.30,2.87,3.10,0.11,1.26,1.61,4.83,1.49,0
116129,-0.69,0.34,-1.72,-1.38,0.00,1.95,1.84,0.57,2.64,2.76,3.10,0.34,0.46,1.84,4.94,1.61,0
116246,-0.34,0.11,-1.72,-1.61,0.11,1.61,1.84,0.46,2.53,2.99,3.10,0.11,1.15,1.49,5.17,1.61,0
116363,-0.80,0.23,-1.49,-1.61,-0.23,1.72,1.84,0.34,2.07,2.53,2.87,0.23,1.03,1.38,5.06,1.61,0
116480,-0.46,-0.11,-1.72,-1.72,-0.23,1.49,1.95,0.46,2.18,2.87,3.33,0.34,0.46,1.38,5.06,2.30,0
116597,-0.46,0.11,-1.72,-1.61,-0.57,1.61,1.49,0.34,2.53,2.76,2.99,0.34,0.80,1.72,5.29,1.95,0
116714,-0.69,-0.11,-1.49,-1.03,0.11,1.61,1.72,0.46,2.41,2.64,3.33,-0.23,0.69,1.38,4.94,3.56,0
116830,-1.03,0.11,-1.84,-1.61,-0.46,1.61,1.72,0.46,2.41,2.64,3.22,0.46,1.15,1.61,4.94,1.95,0
116947,-0.57,0.11,-2.07,-1.72,-0.23,1.72,1.95,0.23,2.18,2.87,2.76,0.00,0.92,1.38,4.83,1.61,0
117064,-0.57,-0.11,-1.95,-1.38,-0.23,1.84,1.61,0.69,2.41,2.87,3.22,0.34,0.69,1.61,4.94,1.84,0
117181,-1.03,0.34,-1.61,-1.49,0.11,1.95,1.72,0.46,2.41,2.99,2.87,0.11,0.80,1.72,4.94,1.84,0
117298,-0.34,0.46,-1.61,-1.03,-0.23,1.72,1.95,0.80,2.41,2.76,3.22,-0.11,0.57,1.49,4.71,1.72,0
117415,-0.57,0.11,-1.61,-1.61,-0.57,1.72,1.72,0.23,2.41,2.53,2.87,0.34,0.92,1.49,5.29,2.18,0
117531,-0.92,0.11,-1.72,-1.72,-0.11,1.61,1.26,0.46,2.41,2.87,3.22,0.00,0.69,1.49,5.29,1.95,0
117648,-0.80,0.00,-3.68,-1.61,0.11,2.18,1.61,0.57,2.18,2.87,2.53,0.11,0.46,1.49,4.83,1.72,0
117765,-0.69,0.57,-2.07,-1.38,0.11,1.84,1.84,0.23,2.18,2.99,2.99,-0.34,1.03,1.38,5.06,1.72,0
117882,-0.46,0.34,-1.38,-1.49,-0.23,1.84,1.61,0.34,2.07,2.87,2.99,0.57,1.26,1.72,5.06,1.95,0
117999,-0.34,0.92,-1.72,-1.26,0.00,1.72,1.61,0.69,1.72,2.99,3.22,0.34,1.15,1.72,5.40,2.07,0
118116,-0.80,0.23,-1.72,-1.26,0.00,1.84,1.49,0.34,2.53,2.87,2.87,-0.11,0.92,1.15,5.29,1.95,0
118232,-0.80,0.11,-1.61,-1.15,0.11,1.84,1.61,0.69,2.41,2.76,2.76,0.34,0.69,1.49,5.17,1.61,0
118349,-0.80,0.00,-1.72,-1.61,-0.34,1.84,1.15,0.23,2.18,2.99,3.10,-0.11,0.80,1.84,5.29,2.07,0
118466,-0.34,0.11,-1.49,-1.61,-0.46,1.72,1.72,0.34,1.95,2.99,3.56,0.57,0.80,1.49,5.06,1.95,0
118583,-0.57,0.34,-1.84,-1.72,0.11,1.95,1.72,0.23,2.53,2.87,3.10,-0.34,0.69,1.49,5.17,1.84,0
118700,-0.11,0.23,-1.49,-1.26,-0.11,2.18,2.18,0.11,2.41,2.87,2.99,-0.11,1.15,1.61,4.83,2.07,0
118816,-0.92,-0.23,-1.72,-1.38,-0.11,1.84,1.84,0.57,2.18,2.53,3.56,0.11,0.46,1.61,4.71,1.61,0
118933,-0.92,0.11,-1.72,-1.15,-0.11,1.72,1.61,0.57,2.53,2.76,2.99,0.11,0.69,1.72,5.40,1.84,0
119050,-0.92,0.46,-1.72,-1.26,-0.34,1.72,1.72,0.69,2.30,2.64,2.87,0.23,0.92,1.49,5.06,1.72,0
119167,-0.57,0.34,-1.49,-1.38,-0.11,1.61,1.72,0.23,2.30,3.10,3.22,0.23,0.69,1.38,5.29,1.95,0
119284,-0.57,0.11,-1.49,-1.61,-0.57,1.49,1.49,0.11,2.53,2.87,3.33,0.34,0.69,1.49,5.52,1.72,0
119401,-0.46,0.23,-1.84,-1.26,-0.11,1.84,1.49,0.34,1.95,2.99,2.87,0.00,0.69,1.49,5.17,1.84,0
119517,-0.80,0.11,-1.95,-1.49,0.00,1.95,1.84,0.23,2.18,2.87,3.10,0.11,0.69,1.49,5.29,3.56,0
119634,-0.69,-0.23,-1.84,-1.49,-0.23,1.84,1.61,-0.11,2.18,2.87,2.76,0.23,0.69,1.49,4.94,1.72,0
119751,-0.46,0.00,-1.61,-1.26,-0.57,1.61,1.72,-0.11,2.07,2.64,3.10,0.23,0.92,1.49,4.94,1.72,0
119868,-0.69,0.57,-1.61,-1.49,0.11,2.30,0.80,0.11,2.30,3.33,-1.61,-0.80,2.07,3.33,22.19,9.77,0
119985,-46.90,13.68,60.81,44.83,-15.06,48.05,9.31,105.41,-52.65,95.06,16.67,10.92,-10.92,-1.49,13.79,-12.87,0
120102,8.16,0.80,-2.07,0.11,-7.59,-4.48,-3.33,-3.56,0.11,5.86,7.70,-1.95,-6.67,-0.80,3.22,0.92,0
120218,-1.72,-4.83,-12.87,-9.89,2.07,2.76,1.84,-10.00,2.99,9.08,1.15,-9.77,3.33,6.67,-6.67,-11.49,0
120335,-3.91,-3.33,-1.38,0.46,-8.51,-0.69,2.76,0.34,-53.68,1.49,4.37,0.92,-6.32,-1.26,3.33,0.57,0
120452,-0.46,-1.38,-2.64,0.11,2.18,2.41,2.64,1.49,3.33,2.76,4.02,0.00,0.00,2.30,5.75,1.84,0
120569,-0.34,0.92,-2.18,-1.26,1.95,2.76,1.38,0.00,2.53,2.30,2.76,-0.11,-1.49,1.95,6.32,0.92,0
120686,0.34,-0.23,0.92,-0.46,-0.11,4.14,2.76,0.92,2.76,2.41,4.02,0.00,1.38,1.49,5.75,1.03,0
120802,-1.26,-0.57,-1.49,-1.72,-0.69,0.92,2.30,0.69,3.56,2.87,3.56,0.80,2.99,1.84,5.40,1.72,0
120919,0.11,0.46,-1.49,-1.49,0.00,1.49,1.61,0.69,4.02,2.87,2.76,0.46,0.69,1.26,5.17,1.72,0
121036,-0.11,0.00,-1.72,-1.49,-0.57,1.72,1.84,-0.46,2.41,2.53,2.53,0.11,0.34,1.03,4.94,1.38,0
121153,-0.80,0.00,-1.61,-1.26,-0.11,1.72,1.49,0.46,2.18,2.53,2.76,0.11,1.03,0.92,4.83,1.15,0
121270,-0.80,0.11,-1.84,-1.72,-0.23,1.61,2.18,0.23,2.07,2.99,2.87,0.00,0.11,1.49,5.29,1.38,0
121387,-0.80,0.57,-1.61,-1.15,-0.34,2.18,1.72,0.00,1.72,2.64,3.22,-0.11,0.46,1.49,4.83,1.49,0
121503,-1.03,-0.11,-1.72,-1.38,-0.34,1.72,2.18,0.69,2.53,2.41,3.22,0.23,0.80,1.15,5.06,1.38,0
121620,-0.92,0.23,-1.61,-1.49,-0.34,1.49,1.72,0.00,2.64,2.87,3.33,0.11,1.26,1.49,5.40,1.26,0
121737,-0.69,0.00,-2.18,-1.38,-0.80,1.84,1.84,0.34,2.18,2.76,2.87,0.23,1.03,1.38,5.17,1.26,0
121854,-0.46,0.11,-1.72,-1.72,0.11,2.07,1.49,0.34,2.07,2.76,2.87,-0.11,1.38,1.38,4.71,1.72,0
121971,-0.92,0.34,-1.61,-1.49,-0.34,1.61,1.72,0.34,2.41,2.64,3.33,0.23,0.80,1.15,5.29,1.72,0
122088,-0.80,-0.34,-1.26,-1.38,-0.11,1.84,1.49,0.11,2.53,2.76,1.84,0.11,1.03,1.26,4.02,1.03,0
122204,-1.84,20.46,-108.86,-115.06,-4.83,-38.51,-9.89,-45.52,-26.21,0.34,33.57,-25.06,-48.74,172.77,-82.65,26.78,0
122321,6.55,-3.68,-12.64,4.60,20.12,3.10,-5.29,-0.34,12.87,-2.18,-2.64,-8.05,-5.40,5.17,-0.69,1.61,0
122438,2.30,-0.11,-2.99,-2.41,-1.95,-1.72,-24.83,-4.25,6.90,5.29,-30.00,2.99,-1.61,-3.10,-5.29,-20.35,0
122555,-3.10,-2.41,-1.72,1.72,-0.69,-2.18,5.98,2.87,8.05,3.68,4.48,2.30,5.75,2.64,4.25,0.00,0
122672,-2.41,2.64,-1.72,0.46,0.11,2.87,2.87,0.11,6.09,3.45,2.30,1.61,2.87,1.26,4.71,0.46,0
122788,0.34,1.84,-1.15,-1.72,0.11,1.95,0.11,0.57,1.95,1.72,2.30,0.23,0.57,0.46,5.63,1.03,0
122905,0.23,-0.11,-2.76,-0.23,-0.11,2.18,1.61,1.95,1.72,3.33,5.40,0.00,-0.23,1.49,6.21,2.07,0
123022,-1.15,0.00,-2.07,-1.03,-0.23,1.49,2.53,1.26,2.53,3.45,2.87,0.80,2.18,1.38,4.60,2.76,0
123139,-1.26,0.11,-2.07,-1.26,-0.69,1.72,1.26,0.69,2.64,2.53,2.76,0.34,0.11,1.15,5.40,2.41,0
123256,-0.23,-0.11,-1.72,-1.61,0.00,1.84,1.72,0.00,1.61,3.22,3.22,-0.34,0.46,1.26,5.17,1.49,0
123373,-0.46,-0.23,-1.84,-1.49,-0.34,1.38,1.49,0.23,2.30,2.64,2.99,-0.11,0.34,1.15,4.83,2.64,0
123489,-1.03,-0.11,-1.61,-1.49,0.00,1.84,2.07,-0.34,2.18,2.53,3.22,0.11,0.92,1.03,4.83,1.61,0
123606,1.49,0.00,-2.07,-1.49,-0.11,1.49,1.72,0.11,2.41,2.30,3.22,0.00,0.69,0.69,4.83,1.61,0
123723,-0.80,0.11,-1.61,-1.61,-0.11,1.61,2.18,0.11,2.53,2.76,3.10,0.00,0.69,1.49,5.29,1.72,0
123840,-0.46,-0.11,-1.84,-1.61,-0.23,1.61,1.38,0.23,2.07,2.53,2.76,0.23,1.26,1.61,5.40,1.95,0
123957,-0.80,0.23,-1.49,-1.49,-0.80,1.95,1.84,0.46,2.41,2.64,2.41,0.11,0.69,1.38,5.17,1.72,0
124073,-0.46,0.57,-1.72,-1.49,-0.23,1.72,1.72,0.34,1.95,2.76,2.99,0.00,0.69,0.80,5.40,1.95,0
124190,-0.92,0.34,-2.07,-1.38,-0.57,1.49,1.49,0.57,2.30,2.53,2.87,0.34,1.15,1.26,5.17,1.26,0
124307,-0.23,0.57,-1.49,-1.38,-0.46,1.95,1.95,0.23,2.41,2.64,2.53,-0.11,0.57,1.72,4.94,1.49,0
124424,-0.34,1.49,-2.64,-0.57,0.69,2.87,-54.26,-96.10,15.63,-113.80,-19.31,51.38,20.46,-165.99,18.85,-11.15,1
124541,-13.22,28.16,-8.28,-15.06,-31.84,30.58,-7.93,-2.76,-16.78,-0.92,-0.92,-0.92,6.67,-2.41,0.92,0.46,0
124658,-0.11,-2.07,-6.67,-2.41,-1.15,1.26,1.15,-1.38,2.76,0.23,-2.18,-4.14,0.92,1.61,7.47,9.66,0
124774,-1.72,-3.91,7.13,1.26,-2.76,-3.91,0.46,-5.17,8.05,-2.30,-4.02,-1.72,2.53,-2.87,1.84,-0.57,0
124891,-1.49,-1.15,-0.57,-2.87,-7.70,3.68,3.10,-3.56,-2.53,3.22,3.45,1.84,-5.40,1.03,5.06,-1.26,0
125008,0.92,-1.38,-2.53,-0.92,1.72,2.30,2.30,-0.57,1.15,-0.46,1.38,0.00,-0.34,2.30,4.48,0.57,0
125125,0.92,0.46,-1.95,-0.46,0.46,2.30,2.99,0.00,2.18,4.02,1.95,0.34,0.80,2.18,6.78,0.69,0
125242,0.00,0.46,-2.18,-1.03,-0.57,2.41,1.72,0.57,1.38,2.53,4.48,0.92,1.61,1.15,5.40,2.07,0
125358,-0.80,-1.38,-1.26,-0.92,0.23,2.30,2.30,0.23,3.45,3.22,3.22,0.69,1.95,1.15,4.83,2.07,0
125475,-0.80,0.46,-1.72,-1.26,-1.61,1.38,1.38,0.11,1.95,2.30,2.87,-0.34,0.34,0.80,4.94,1.84,0
125592,-0.23,0.00,-1.84,-1.03,0.34,1.72,1.95,0.11,2.53,2.87,2.30,0.23,1.38,1.72,4.71,1.95,0
125709,-0.46,0.11,-1.72,-1.38,-0.11,1.49,1.61,-0.11,1.61,2.53,2.87,0.00,0.34,0.80,4.83,1.38,0
125826,-0.80,-0.11,-1.38,-1.26,-0.69,2.18,2.30,-0.46,1.72,2.76,2.41,-0.11,0.69,1.49,4.83,1.61,0
125943,-0.57,0.57,-1.95,-1.49,0.11,1.61,1.49,-0.34,2.41,2.64,2.87,-0.46,1.15,1.15,4.83,1.49,0
126059,-0.46,-0.23,-1.84,-1.72,-0.23,1.38,1.95,-0.11,2.76,2.18,3.45,0.34,0.69,1.61,4.71,1.38,0
126176,-0.34,0.57,-1.49,-1.49,-0.46,1.72,1.84,-0.11,2.30,2.53,2.64,0.23,1.15,1.38,4.83,2.07,0
126293,-0.57,0.34,-1.72,-1.26,-0.23,1.61,1.95,-0.34,2.53,2.53,3.10,0.11,0.92,1.15,4.71,1.49,0
126410,-0.57,0.00,-1.38,-1.15,-0.23,1.49,1.95,-0.11,2.30,2.64,2.64,-0.34,0.69,1.38,4.60,1.61,0
126527,-0.11,-0.11,-1.61,-0.92,0.23,1.95,2.41,0.57,2.30,2.53,-165.30,-2.64,0.69,8.05,-61.61,10.81,0
126644,1.49,8.05,55.29,-26.09,-43.57,4.02,12.53,26.55,-15.06,-16.21,9.77,12.07,7.24,-8.05,21.27,2.76,0
126760,-7.59,2.53,-4.02,1.72,0.92,0.34,-8.39,0.23,-2.87,1.95,2.41,-1.38,0.57,4.37,-1.84,-2.64,0
126877,-0.11,-4.71,-3.56,-7.82,4.94,0.23,-2.64,-14.48,4.83,4.83,1.26,-10.69,5.06,-4.60,7.93,7.93,0
126994,-7.13,0.57,2.64,-1.03,-3.45,2.07,2.18,4.60,9.89,-0.46,3.79,-2.07,-4.94,1.03,4.83,1.26,0
127111,-2.07,-0.92,-1.95,-0.80,-2.41,0.23,2.07,1.15,1.95,2.30,1.84,1.84,0.57,1.49,4.14,2.99,0
127228,-0.46,-1.03,-0.34,-0.23,-0.69,2.64,1.49,0.80,2.76,3.33,4.83,0.57,-0.80,2.18,4.14,2.41,0
127344,0.00,0.46,-0.92,-0.69,0.11,3.10,1.95,0.34,1.49,2.99,4.83,0.46,0.11,0.80,5.06,3.33,0
127461,-0.92,-0.34,-1.61,-1.84,0.46,1.84,3.10,0.46,2.41,3.10,3.79,0.34,2.53,1.72,5.29,1.49,0
127578,-0.69,-0.46,-1.84,-1.38,0.11,1.38,1.61,-0.23,2.87,2.41,2.99,-0.23,0.69,1.38,4.71,0.69,0
127695,-0.11,0.34,-1.95,-1.72,-0.57,1.84,1.72,0.00,2.30,2.53,2.87,0.34,0.92,0.92,5.17,1.38,0
127812,-1.26,-0.23,-1.61,-1.49,-0.46,1.72,1.49,-0.23,1.95,2.07,2.07,0.11,0.69,1.15,4.94,1.03,0
127929,-0.34,-0.23,-1.61,-1.49,-0.23,1.84,2.30,-0.11,2.07,2.41,3.22,0.23,0.34,1.38,4.60,1.38,0
128045,-1.15,0.34,-1.72,-1.61,-0.80,1.95,1.49,-0.23,2.18,2.30,3.10,0.46,0.34,1.38,4.60,1.15,0
128162,-0.34,0.11,-1.84,-1.49,-0.34,1.61,1.84,0.34,2.07,2.41,2.53,0.00,0.80,1.26,4.83,1.26,0
128279,-0.57,-0.11,-1.49,-1.15,0.11,1.49,1.84,-0.23,2.53,2.41,3.10,0.11,1.15,0.92,4.83,1.61,0
128396,-0.23,-0.11,-1.72,-1.61,0.34,1.61,1.49,0.23,1.95,2.30,2.99,0.23,0.80,1.03,4.83,1.72,0
128513,-0.57,0.46,-1.72,-2.41,-1.15,6.67,-140.81,-1.26,8.74,-100.70,44.37,-17.01,18.05,-37.59,16.78,-41.27,0
128629,-9.08,14.37,-13.68,-8.16,-11.61,50.69,-8.62,-1.72,14.37,-20.00,-5.75,-1.03,29.20,-5.63,13.45,15.98,0
128746,0.11,-0.34,-0.46,4.37,-3.10,4.48,1.49,4.25,0.69,2.64,1.03,0.80,-0.11,-0.69,-8.62,-1.84,0
128863,2.18,-5.29,-16.90,-7.24,0.34,2.18,2.18,-17.24,10.35,-3.33,-0.80,-9.77,3.68,-4.83,3.68,-2.53,0
128980,-1.84,2.30,-0.23,1.49,-5.06,4.14,1.72,-1.03,-2.87,3.22,1.72,-1.61,-4.94,-0.34,4.25,0.69,0
129097,-2.76,0.69,-1.72,-1.49,0.00,1.03,2.30,-0.46,2.41,1.95,4.71,0.92,2.07,1.38,3.68,1.38,0
129213,0.46,1.15,-0.57,-0.57,-2.30,1.61,1.95,-3.10,1.95,2.41,4.71,1.26,-1.38,2.41,5.63,1.38,0
129330,-0.57,-1.49,-2.76,-2.30,0.11,2.18,2.30,0.57,3.68,2.99,3.22,0.11,1.61,0.11,5.40,1.26,0
129447,-0.80,0.46,-1.61,-0.80,-1.03,1.61,1.49,0.69,3.33,2.30,4.02,1.84,1.72,1.15,5.17,1.84,0
129564,-0.57,0.00,-1.49,-1.72,-0.11,1.61,1.84,-0.23,2.64,2.87,3.33,0.11,0.46,1.15,5.40,1.95,0
129680,1.61,-0.11,-1.95,-1.38,-0.57,1.72,1.26,-0.23,1.38,2.30,2.30,0.00,0.34,1.49,5.17,1.84,0
129797,-0.69,-0.23,-1.95,-1.49,-0.80,1.38,1.26,0.11,2.07,2.41,2.99,0.57,0.11,0.92,5.17,1.84,0
129914,-0.92,-0.46,-1.49,-1.95,-0.23,1.95,1.61,0.00,2.53,2.41,3.10,-0.11,0.57,1.26,4.83,1.38,0
130031,-0.69,0.23,-1.26,-1.61,-1.03,1.61,1.84,0.11,2.18,2.99,3.22,-0.23,0.34,1.26,4.94,1.61,0
130147,-0.57,-0.11,-1.84,-1.49,-0.34,1.84,2.07,-0.46,2.07,2.76,3.22,0.46,0.69,0.92,4.94,1.61,0
130264,-0.69,-0.11,-1.49,-1.26,-0.23,1.95,1.61,-0.23,2.41,2.53,3.45,0.00,1.03,1.38,5.17,1.84,0
130381,-0.34,-0.34,-1.61,-1.26,-0.34,1.84,1.49,-0.23,2.41,2.64,2.87,0.34,1.03,1.15,4.94,1.38,0
130498,-0.92,-7.59,0.23,-5.17,12.53,-10.58,50.92,-49.43,17.13,-24.94,53.22,-80.58,-9.77,-47.70,67.82,-51.84,1
130614,7.36,8.74,-19.31,-12.18,-28.97,2.07,-5.63,4.94,32.19,13.79,1.72,-15.86,2.18,4.25,5.17,-3.22,0
130731,1.95,-1.15,-0.69,8.62,-3.79,-2.18,1.84,-10.69,1.95,2.99,8.85,-4.02,-0.92,-7.82,-2.53,2.18,0
130848,-4.25,-10.23,-6.32,7.82,0.00,2.53,-3.79,-2.64,6.32,-9.20,1.03,0.11,3.79,-5.06,3.91,3.45,0
130965,3.56,-2.53,-3.22,-4.48,-2.53,3.45,2.30,1.15,2.64,3.10,2.41,0.80,0.80,-1.38,4.60,2.64,0
131081,-3.10,1.84,-0.92,-1.84,-0.69,2.41,1.61,0.11,1.26,2.18,2.99,0.00,1.72,-1.61,6.44,0.80,0
131198,0.69,-1.26,-1.03,-0.11,-0.57,1.84,2.76,1.72,3.10,2.99,4.02,1.26,0.23,2.07,5.75,3.45,0
131315,-0.69,-0.57,-1.49,-2.30,0.92,2.53,2.07,0.23,1.61,4.14,3.68,-0.11,1.72,0.23,5.75,1.38,0
131432,-1.03,0.23,-1.26,-1.61,0.34,1.15,1.26,0.00,2.41,2.53,3.45,1.61,0.34,0.69,5.52,1.72,0
131549,-0.69,-0.46,-1.61,-1.61,-0.80,2.53,1.72,0.23,2.53,2.64,1.95,0.57,0.57,0.92,5.17,2.18,0
131665,-0.80,-0.69,-1.72,-1.84,-0.23,1.95,1.38,0.34,2.64,2.76,3.45,0.00,0.57,0.92,5.29,2.18,0
131782,-0.46,-0.34,-1.72,-1.49,-1.15,1.49,1.49,0.46,2.53,2.18,2.99,0.80,1.26,1.26,5.29,1.49,0
131899,-0.34,0.00,-1.61,-1.26,-0.11,2.18,1.95,0.00,2.07,2.53,2.64,-0.11,0.00,1.49,5.06,1.61,0
132016,-0.11,-0.34,-1.61,-1.26,-0.80,1.95,2.41,-0.34,2.30,3.10,2.99,-0.11,0.80,1.15,5.06,1.03,0
132132,-0.46,0.00,-1.72,-1.49,-0.92,1.84,1.49,0.11,2.53,2.41,2.53,0.11,0.92,1.15,5.29,1.72,0
132249,-0.57,-0.46,-1.38,-1.38,0.11,1.72,2.07,0.57,2.53,2.87,2.87,0.34,0.46,0.92,4.83,1.95,0
132366,-0.34,0.46,-1.49,-1.38,0.00,1.84,1.49,0.46,2.07,2.41,3.45,0.69,0.57,1.03,5.06,1.84,0
132483,-0.57,0.11,-1.26,-1.38,0.00,1.61,1.38,0.11,2.76,2.76,2.64,0.34,0.57,1.26,4.60,1.72,0
132599,-0.80,-5.86,4.48,21.73,-0.57,15.63,25.29,-101.16,21.96,-50.12,33.57,-69.77,-0.69,-42.65,156.22,-2.18,1
132716,5.29,11.72,-34.03,-6.78,-9.54,10.46,2.99,-0.34,19.31,0.92,0.23,-7.01,25.06,0.92,-2.99,-4.48,0
132833,1.26,-3.56,-0.11,2.87,-1.95,-0.92,-2.53,-0.80,-1.26,-1.15,4.71,-3.79,-2.87,-0.34,2.53,5.06,0
132950,-8.28,-4.83,0.46,1.95,-1.95,-8.97,-5.63,-5.86,2.07,-6.55,-8.16,-1.26,5.63,-7.93,3.68,-2.64,0
133066,-3.22,-1.61,0.23,-4.83,-4.48,0.92,3.68,0.80,-1.84,3.56,3.91,-0.69,-1.26,1.61,4.48,2.53,0
133183,-1.15,1.72,-0.11,-1.72,2.18,2.53,1.84,-0.80,2.87,3.91,2.64,-1.26,0.11,0.57,3.68,1.03,0
133300,1.03,1.15,-0.92,-1.03,0.57,1.95,2.41,-1.03,2.76,0.46,4.14,1.61,0.69,1.95,5.86,2.53,0
133417,-1.61,-0.23,-1.95,-1.61,1.38,1.49,1.03,-0.34,2.76,4.14,2.76,1.03,1.61,1.03,5.40,3.10,0
133533,-0.80,-1.03,-1.72,-1.72,-1.03,1.84,2.07,-0.23,2.64,2.07,2.53,0.34,1.72,0.92,5.63,1.61,0
133650,0.11,-0.11,-1.38,-1.49,-0.46,0.00,2.30,-0.11,1.84,3.22,2.87,0.23,0.57,1.26,4.83,2.18,0
133767,-0.57,-0.23,-1.72,-1.49,0.23,1.49,1.26,1.38,2.76,2.64,2.99,-0.34,1.03,0.80,4.83,1.61,0
133884,-0.57,-0.23,-1.84,-1.49,-0.57,1.72,1.26,-0.34,2.53,2.30,3.10,0.00,0.92,1.15,4.60,1.49,0
134000,-0.92,0.69,-1.61,-1.49,-0.23,2.07,2.18,-0.57,2.53,2.87,3.45,0.34,0.34,1.15,4.94,1.95,0
134117,-0.80,-1.72,-1.61,-1.84,-0.34,1.95,1.84,0.23,2.76,2.41,2.99,0.00,1.03,1.38,4.83,1.38,0
134234,-0.46,0.23,-1.61,-1.49,-0.34,1.72,1.61,0.00,2.64,2.30,2.87,0.00,0.92,1.49,5.06,1.72,0
134351,-0.23,-0.11,-1.72,-1.49,-0.34,1.61,1.61,-0.34,2.07,2.41,3.33,0.11,0.46,1.26,5.17,1.49,0
134468,-0.46,0.11,-1.61,-1.84,-0.11,1.38,1.72,-0.80,2.41,2.30,2.99,0.23,0.92,1.03,5.17,1.84,0
134584,-0.46,-0.23,-1.15,-1.49,0.00,1.72,1.49,0.23,2.53,2.53,2.18,0.46,1.03,1.49,4.48,1.49,0
134701,-0.57,-4.60,-33.57,36.78,7.24,-2.30,-7.59,-64.49,14.02,0.92,18.62,-26.44,-8.74,-17.24,42.19,195.76,1
134818,21.73,17.13,-1.84,2.87,-8.62,-4.71,-2.76,-6.55,54.72,-0.92,-1.49,-2.64,3.56,9.77,2.18,-2.53,0
134935,-0.23,-2.99,-2.53,3.91,-5.06,4.14,-11.72,-4.14,1.72,2.30,-11.84,-2.30,-1.49,0.69,-3.10,1.95,0
135051,1.38,-5.75,0.46,4.71,3.68,-1.26,0.34,2.41,8.39,-0.92,-1.61,-1.03,2.41,-1.95,4.14,2.07,0
135168,-0.34,1.84,-1.95,-2.18,-5.17,0.46,1.03,-3.79,-2.18,2.07,3.79,0.92,2.64,3.10,3.45,0.92,0
135285,-0.69,-0.57,-1.84,-1.26,0.57,2.64,2.53,0.11,3.56,2.99,3.56,0.00,-1.95,0.34,4.48,1.03,0
135402,0.46,0.00,-1.61,-0.92,0.23,2.53,2.53,0.57,1.72,2.87,3.10,-0.23,-0.69,2.30,5.63,1.26,0
