time,snsr_11,snsr_12,snsr_13,snsr_14,snsr_21,snsr_22,snsr_23,snsr_24,snsr_31,snsr_32,snsr_33,snsr_34,snsr_41,snsr_42,snsr_43,snsr_44,interupt
9585,-0.80,-0.11,-1.61,-1.15,0.11,1.38,1.49,0.80,2.53,2.64,3.22,0.34,0.80,1.03,5.06,1.84,0
9702,-0.57,0.11,-1.26,-1.49,0.34,1.61,1.72,0.57,2.76,2.30,2.99,0.23,1.61,1.03,5.29,1.84,0
9819,-0.80,0.23,-2.18,-1.26,0.11,1.84,1.49,1.15,2.30,2.41,3.10,0.23,1.26,1.49,5.06,2.30,0
9936,-0.80,-0.23,-1.84,-1.15,0.00,1.61,1.72,0.11,2.64,2.18,2.87,0.46,1.49,1.26,4.94,2.30,0
10052,-0.69,0.00,-1.61,-1.61,0.00,1.84,1.61,0.92,2.18,2.41,3.33,0.34,0.92,1.15,5.29,1.95,0
10169,-0.46,-0.34,-1.49,-1.15,0.34,1.72,1.95,0.57,2.64,2.30,2.99,0.57,1.38,1.15,4.94,2.18,0
10286,-0.34,-0.34,-1.72,-0.80,0.23,1.61,1.49,0.69,2.53,2.53,3.45,0.11,1.15,0.92,5.17,1.95,0
10403,-0.57,-0.57,-1.72,-0.80,-0.11,1.84,1.61,0.57,2.53,2.53,3.10,0.57,1.26,1.15,4.94,1.61,0
10520,-0.34,-0.11,-1.61,-1.03,-1.84,1.61,1.61,0.69,2.76,2.30,2.87,0.57,1.38,1.38,4.83,1.95,0
10637,-0.57,-0.23,-1.61,-1.26,-0.11,1.84,1.84,0.69,2.87,2.07,3.56,0.34,0.92,1.26,5.40,1.61,0
10753,-0.92,0.11,-1.95,-1.26,-0.11,1.49,1.49,0.46,2.76,2.41,2.76,0.57,0.92,1.03,5.40,2.18,0
10870,-0.57,0.00,-1.61,-1.38,-0.23,1.38,1.38,0.46,2.53,2.30,3.33,0.46,1.49,1.03,5.29,1.84,0
10987,-0.46,-0.11,-1.49,-1.26,-0.34,1.61,1.61,0.34,2.53,2.41,3.10,0.11,1.03,1.49,5.40,1.95,0
11104,-0.57,0.69,-1.49,-1.15,0.11,1.72,1.49,0.46,2.87,2.53,2.99,0.34,0.69,0.92,4.83,2.07,0
11221,-0.69,0.34,-1.84,-1.03,-0.23,1.72,1.72,0.69,2.53,2.41,3.22,0.80,1.61,1.26,5.06,1.61,0
11337,-0.69,-0.23,-1.61,-1.61,0.11,2.07,1.95,0.46,2.64,2.53,2.53,0.69,1.15,1.15,5.17,2.18,0
11454,-0.92,0.11,-1.61,-1.15,-0.11,1.49,1.26,0.69,2.76,2.18,3.22,0.11,1.49,0.92,4.94,1.95,0
11571,-0.34,0.00,-1.95,-1.15,-0.34,1.84,1.72,0.46,2.41,2.53,2.76,0.69,1.38,1.15,4.94,1.84,0
11688,-0.34,-0.11,-1.72,-1.61,0.11,1.72,1.84,0.92,2.64,2.30,3.22,0.46,1.26,0.92,4.94,1.61,0
11805,-0.80,-0.11,-1.38,-1.38,0.23,1.61,1.95,0.34,2.41,2.18,3.10,0.46,1.38,1.15,4.83,1.95,0
11922,-0.57,0.11,-1.72,-1.03,0.00,1.95,1.72,0.69,2.53,2.41,2.99,0.46,1.26,1.15,5.17,1.38,0
12038,-0.69,-0.11,-1.72,-1.26,0.23,1.95,1.61,0.69,2.30,2.18,2.87,0.34,0.92,1.15,4.83,2.30,0
12155,-0.57,0.11,-1.84,-1.15,0.46,1.26,1.38,1.03,2.07,2.30,2.76,0.00,1.26,1.15,5.06,2.07,0
12272,-0.23,-0.11,-1.84,-1.38,0.34,1.95,1.84,0.46,2.30,2.53,3.45,0.34,1.38,1.26,4.94,2.07,0
12389,-0.46,-0.11,-1.72,-1.38,-0.23,1.72,1.84,0.57,2.64,2.53,3.10,0.34,1.38,1.03,4.94,1.95,0
12506,-0.57,0.23,-1.61,-0.80,0.23,1.61,1.84,0.57,2.64,2.30,3.10,0.69,1.15,1.26,4.83,1.95,0
12623,-0.69,0.00,-1.61,-1.15,-0.46,1.49,1.61,0.46,2.41,2.53,2.64,0.00,1.15,0.92,5.17,2.07,0
12739,-0.57,-0.11,-1.38,-1.72,0.11,1.72,1.84,0.69,2.30,2.64,2.87,0.46,0.80,0.80,5.17,1.84,0
12856,-0.69,0.00,-1.95,-1.15,0.00,1.72,1.72,0.46,2.76,2.30,2.99,0.69,1.03,0.80,4.94,2.07,0
12973,-0.34,-0.34,-1.72,-1.49,0.00,1.84,1.84,0.69,2.64,2.64,3.22,0.00,0.92,1.03,5.17,2.07,0
13090,-0.57,-0.46,-1.84,-1.26,-0.34,1.61,1.61,0.34,2.64,2.18,3.91,0.57,1.15,1.26,5.40,2.41,0
13207,-0.46,-0.11,-1.95,-1.15,0.11,1.72,1.72,0.57,2.87,2.41,3.10,1.03,1.15,1.38,4.94,1.72,0
13324,-0.46,-0.23,-1.38,-1.15,-0.11,1.72,2.07,0.69,2.53,2.53,2.99,0.11,0.92,1.38,4.71,1.84,0
13440,-0.46,0.34,-1.84,-1.38,0.23,1.49,1.49,0.69,2.53,2.30,3.10,0.34,1.26,1.26,4.94,2.07,0
13557,-0.80,-0.23,-1.61,-0.69,0.11,1.95,1.84,0.69,2.64,2.30,3.22,0.69,1.15,1.26,4.94,1.95,0
13674,-0.57,-0.34,-1.38,-1.38,0.00,1.61,1.95,0.92,2.53,2.30,3.10,0.11,1.03,1.38,4.83,1.95,0
13791,-0.57,-0.11,-1.72,-1.15,-0.34,1.61,1.84,0.23,2.87,2.64,2.76,0.34,1.38,0.69,4.94,1.84,0
13908,-0.69,0.00,-1.61,-1.03,-1.38,1.84,1.84,0.92,-4.48,2.41,3.68,0.11,2.07,0.00,5.86,1.72,0
14024,132.77,-21.38,-73.57,24.14,21.84,60.12,-44.72,14.25,6.55,70.46,-27.36,9.77,14.60,-14.94,20.46,-8.16,0
14141,2.07,-2.07,10.81,12.53,-9.77,3.68,-2.99,15.52,-8.74,-9.20,3.91,1.38,-4.60,1.03,0.57,-0.11,0
14258,-12.30,-4.94,-7.13,-0.34,-6.67,1.95,1.61,3.79,0.46,5.40,11.61,3.45,-2.07,3.68,8.05,-0.23,0
14375,1.26,1.61,-4.83,1.15,-0.92,2.30,-2.18,1.72,-0.00,1.72,1.49,0.92,1.61,-1.72,0.57,0.69,0
14490,-0.69,0.46,-0.57,-2.87,1.95,2.07,1.84,-4.14,2.18,5.98,1.95,-1.95,1.61,6.55,1.61,-2.07,0
14607,-0.92,0.23,0.00,-0.34,-1.15,0.92,0.69,1.84,3.33,4.02,4.02,-0.69,2.76,-0.11,4.37,1.03,0
14724,-1.15,2.18,-1.61,-1.84,0.92,1.61,3.10,0.80,3.10,1.84,3.79,-0.11,2.99,0.11,5.75,-0.46,0
14840,-1.61,0.23,-1.84,-0.69,0.46,0.92,1.26,1.72,2.41,2.99,3.79,1.61,1.49,1.38,5.52,3.22,0
14957,-0.80,-0.92,-1.49,-1.72,0.23,1.84,0.80,0.57,2.64,1.84,3.33,2.41,1.38,1.03,5.29,2.87,0
15074,-0.34,-0.34,-1.38,-1.61,0.34,0.92,1.38,0.57,2.76,2.99,3.79,0.69,1.03,0.23,3.91,3.33,0
15191,-0.92,0.11,-1.03,-1.03,-0.34,1.95,2.07,1.38,2.87,2.76,3.10,1.38,0.11,1.72,4.60,0.80,0
15308,-0.23,-0.11,-1.61,-1.03,-0.23,2.30,1.26,0.57,2.18,2.76,3.79,0.00,0.92,1.61,4.14,1.26,0
15425,-0.69,0.00,-1.84,-1.38,0.23,1.61,1.72,0.23,2.87,2.18,3.68,0.34,1.72,1.03,5.06,1.72,0
15541,-0.69,-0.11,-1.61,-1.15,-0.34,1.61,1.84,0.23,2.99,2.18,2.76,0.34,1.03,1.15,3.91,1.26,0
15658,-0.80,0.34,-1.84,-1.15,-0.11,2.07,1.26,0.92,2.41,2.64,3.56,0.34,0.80,1.38,4.71,1.49,0
15775,-0.57,0.00,-1.84,-1.15,-0.23,1.49,1.49,0.57,2.18,2.07,3.45,0.34,0.57,0.80,4.14,1.95,0
15892,-42.42,12.99,6.67,6.09,-42.42,-30.46,0.57,8.05,38.62,27.24,-2.30,-4.02,-6.44,15.29,-108.86,20.23,0
16009,16.44,2.76,12.18,0.46,4.60,-0.92,8.28,-55.52,-2.41,-3.33,-4.48,-7.70,4.25,-3.79,12.64,7.93,0
16125,1.26,-23.68,-1.95,-6.44,-9.89,0.80,2.30,-7.24,-25.75,10.69,2.41,4.83,-23.91,-6.67,5.40,0.46,0
16242,2.64,7.70,3.10,2.99,-4.60,0.23,-2.18,-0.34,-0.34,1.84,5.29,2.18,0.69,2.76,5.29,3.68,0
16359,0.57,1.49,-4.83,-2.64,1.61,2.53,1.84,-3.56,2.99,4.37,3.91,-5.75,-0.46,0.34,2.99,-2.53,0
16476,0.00,-0.57,0.00,-1.84,0.69,3.22,-0.23,-1.49,2.53,3.91,2.87,-1.72,-0.57,4.83,5.29,0.80,0
16593,-0.57,0.92,-3.56,-0.92,-0.11,1.15,2.18,2.30,5.29,4.25,2.99,0.69,1.38,0.69,7.24,1.95,0
16710,0.34,0.80,-1.38,-0.23,-0.11,2.18,1.49,1.84,4.37,2.64,2.18,0.69,1.15,0.69,5.75,2.87,0
16826,-0.34,-0.46,-2.18,-1.38,-0.23,1.49,1.49,1.38,2.18,2.30,2.76,1.38,1.61,0.80,5.52,1.49,0
16943,-0.57,-0.23,-1.72,-0.11,-0.23,1.61,0.80,1.15,2.53,2.41,2.76,0.69,0.46,1.26,4.25,1.72,0
17060,-0.57,0.11,-1.72,-1.15,-0.11,1.72,1.49,0.57,2.53,2.64,2.99,1.03,0.34,1.15,5.63,-0.23,0
17177,-0.34,0.23,-1.49,-0.34,0.11,1.72,1.84,0.11,2.53,2.64,2.99,0.57,0.80,1.61,5.40,1.84,0
17294,-0.57,0.00,-1.72,-1.49,0.00,1.15,1.72,0.11,2.07,2.53,3.10,0.34,1.15,1.38,4.37,1.72,0
17411,-0.80,0.46,-1.49,-1.38,-0.23,1.49,1.49,0.92,2.41,2.30,2.64,0.69,1.03,1.26,5.17,1.38,0
17527,-0.92,0.00,-1.72,-1.61,0.11,1.72,1.49,0.80,2.76,2.18,3.22,0.69,0.57,1.38,5.40,1.61,0
17644,-1.03,0.00,-1.72,-0.92,-0.23,1.38,1.84,0.23,1.95,2.41,2.99,0.23,0.46,1.38,5.29,1.38,0
17761,-0.69,-0.11,-1.61,-1.84,-97.94,-1.95,14.48,0.23,20.12,-104.14,3.10,2.41,152.65,-139.43,5.29,-0.11,0
17878,-38.51,41.27,21.61,-5.52,-9.43,5.29,14.37,3.10,-5.06,2.87,31.50,6.44,-3.22,19.08,24.37,-1.26,0
17995,-2.41,-10.00,-0.80,-0.46,1.26,2.41,2.18,-6.78,-0.00,2.41,3.45,1.61,-7.01,-4.14,1.84,2.64,0
18110,7.70,-2.64,-5.98,-5.40,-2.87,-2.87,1.03,-0.23,1.26,1.15,5.06,-0.23,3.33,6.44,5.75,1.03,0
18227,0.69,-3.10,-1.61,3.56,1.26,2.64,0.92,1.38,2.76,2.18,3.10,-1.38,0.69,-1.03,5.86,1.38,0
18343,-0.34,0.69,-3.33,-1.61,1.15,1.38,1.61,-1.26,2.87,3.79,4.02,0.92,1.84,6.55,5.40,1.38,0
18460,-0.92,0.23,-2.18,-0.34,0.00,2.76,3.33,-0.34,3.45,4.48,4.14,0.11,2.87,1.72,2.76,1.49,0
18577,-0.57,0.92,-2.18,-0.80,1.26,1.72,2.07,1.15,2.41,2.87,3.56,0.00,1.38,0.11,7.13,1.26,0
18694,-0.23,0.11,-0.92,-1.03,0.00,1.61,1.26,0.92,2.07,2.64,2.64,0.34,0.92,0.80,5.63,1.72,0
18811,-0.80,0.34,-1.84,-1.95,-0.34,1.61,1.38,1.61,-0.00,1.84,2.87,0.92,1.95,1.49,5.75,1.72,0
18926,-0.34,0.11,-1.84,-1.61,-0.34,1.38,2.07,0.11,2.53,3.10,2.99,0.46,0.46,0.69,5.17,2.41,0
19043,-0.69,-0.23,-2.30,-1.95,-0.34,1.49,0.92,1.38,2.64,2.64,2.87,0.46,0.92,1.03,4.83,1.95,0
19159,0.00,0.23,-1.72,-1.38,0.11,1.84,1.15,0.80,2.64,2.41,2.99,0.23,1.49,1.38,5.29,1.72,0
19276,-0.46,-0.11,-1.49,-1.03,0.23,1.84,1.38,0.34,2.18,2.53,3.33,0.23,0.92,0.80,5.06,1.72,0
19393,-0.11,0.57,-1.61,-1.03,0.11,1.84,1.84,0.23,2.76,2.07,2.99,0.46,1.49,1.15,5.17,1.84,0
19510,-0.57,0.34,-1.72,-1.38,0.11,1.72,1.49,0.69,2.76,2.41,2.87,0.46,1.38,0.92,5.06,1.72,0
19627,-0.57,0.11,-1.84,-0.92,0.11,1.61,1.26,0.46,2.18,2.76,2.87,0.69,1.38,1.15,4.94,1.72,0
19744,-0.46,-0.11,-1.84,-1.15,0.00,1.84,1.61,0.57,2.53,2.41,2.99,0.92,0.69,0.92,5.06,1.84,0
19860,3.45,1.38,-1.38,-2.18,-106.90,3.68,8.85,-0.57,27.36,-69.89,5.75,2.18,128.97,-101.62,0.11,1.38,0
19977,-34.37,33.68,-9.08,-15.29,-12.76,10.12,12.87,3.33,2.41,-0.57,34.26,3.22,1.95,8.05,6.55,-1.38,0
20094,2.30,-10.69,-4.14,5.75,-1.03,5.06,10.81,3.56,-8.97,-4.48,5.98,-2.53,-2.07,-3.33,2.53,10.35,0
20211,-5.06,7.70,-4.25,-5.86,-7.70,-1.61,0.23,4.94,2.30,2.18,9.20,2.07,0.11,5.40,2.87,4.83,0
20328,2.53,-1.26,-2.41,-2.18,1.61,1.61,-0.23,1.95,0.57,3.91,2.87,-3.91,0.23,0.11,4.02,0.00,0
20445,-1.61,1.84,-0.57,-2.07,1.38,2.18,0.92,0.34,2.41,3.56,3.91,1.72,1.95,2.18,4.48,0.34,0
20561,-0.11,0.46,-1.49,-1.61,3.33,1.84,1.61,-0.46,2.53,4.60,2.76,-0.46,1.61,0.23,5.17,2.07,0
20678,-2.07,2.07,-1.72,-1.38,0.23,0.57,1.49,0.46,2.64,1.72,3.45,0.57,0.69,0.11,6.21,0.80,0
20795,-0.92,-0.11,-1.72,-0.69,-0.11,1.61,1.72,1.15,2.07,2.30,2.18,0.57,1.15,0.46,5.29,2.18,0
20912,-0.69,-0.23,-2.07,-1.26,-0.11,1.61,1.72,1.26,2.87,2.41,3.56,0.23,1.15,1.38,5.40,1.72,0
21029,-0.69,-0.11,-1.61,-1.49,-0.11,1.84,1.49,0.46,2.07,2.41,2.76,0.69,1.15,1.03,3.45,2.76,0
21146,-0.46,0.11,-1.72,-0.57,-0.11,1.72,1.26,1.15,2.30,2.53,2.30,0.46,1.03,0.69,5.17,2.41,0
21262,-0.46,0.00,-2.07,-1.61,0.23,1.38,1.26,0.92,2.64,2.76,2.53,0.34,1.26,1.26,5.17,2.07,0
21379,-0.80,-0.34,-1.95,-0.92,0.00,1.38,1.72,0.80,2.41,2.76,3.10,-0.23,1.26,1.26,4.60,1.26,0
21496,-0.23,0.46,-1.61,-1.15,-0.11,1.72,1.84,0.34,2.30,2.53,3.79,-0.11,1.03,1.15,5.06,1.49,0
21613,-0.23,0.00,-1.84,-1.26,-0.34,1.84,1.61,0.46,2.30,2.30,3.33,0.11,1.38,1.15,4.94,1.72,0
21730,5.75,1.26,-1.38,-2.18,-155.07,3.56,17.82,0.92,28.51,-70.92,8.74,2.53,155.99,-125.98,16.44,-3.45,0
21847,-34.71,27.93,34.26,-19.43,-11.95,6.78,22.19,8.51,-0.23,-6.90,3.56,4.02,4.71,6.32,7.36,1.95,0
21963,0.80,-5.17,-1.26,1.03,3.10,2.87,9.77,14.48,-5.86,10.46,10.58,8.39,-14.02,-5.06,9.43,3.68,0
22080,0.80,0.00,-5.75,1.95,-5.17,-1.26,6.78,2.07,4.60,-9.31,2.30,0.34,1.15,-9.20,5.40,1.15,0
22197,-1.38,-0.92,-7.24,-4.25,-1.49,2.41,2.64,4.48,2.18,1.95,1.38,-0.92,-1.84,0.57,0.23,-1.03,0
22314,0.92,0.92,-1.49,-0.57,0.46,1.15,2.87,-0.11,-0.00,2.87,3.45,-1.49,1.95,2.53,5.29,-0.80,0
22429,0.57,-0.80,-2.30,-0.23,-1.38,1.84,0.80,1.03,2.41,4.25,3.22,0.34,3.10,2.07,5.63,-1.95,0
22546,-0.92,1.38,-1.72,-2.30,0.92,0.23,2.18,0.46,1.49,1.95,4.14,0.92,1.38,0.11,4.60,1.72,0
22663,-0.34,-0.46,-0.34,-0.46,-0.11,1.61,1.49,0.92,2.18,2.64,2.07,0.57,1.26,1.26,5.75,2.41,0
22779,-0.57,-0.69,-2.07,-2.41,0.00,0.57,0.92,2.18,2.53,2.41,3.79,0.69,1.49,1.26,5.98,1.26,0
22896,-0.69,0.11,-1.72,-1.26,0.00,1.95,1.03,1.38,1.84,2.53,3.10,0.69,0.69,0.92,5.06,2.76,0
23013,-0.57,-0.23,-1.49,-1.26,0.11,1.95,1.72,1.84,2.41,2.30,2.76,0.69,0.92,1.15,4.83,1.61,0
23130,-0.34,-0.34,-1.84,-1.38,0.57,2.07,1.49,-0.23,2.41,2.53,2.53,0.00,1.72,1.03,5.29,1.26,0
23247,-0.57,0.34,-1.84,-1.26,-0.34,1.61,1.26,0.34,2.30,2.99,3.10,-0.11,1.38,1.38,5.06,1.03,0
23364,-0.11,0.11,-1.72,-0.92,0.23,1.38,1.49,0.34,2.30,2.18,2.76,0.11,0.80,1.03,4.60,1.61,0
23480,-0.23,0.00,-1.38,-1.72,0.34,1.61,1.61,0.11,2.53,2.41,3.68,0.57,1.26,1.03,5.40,1.49,0
23597,-0.34,-0.11,-1.61,-1.26,-0.11,1.26,1.26,0.57,2.64,2.41,3.10,0.11,1.03,1.38,5.17,2.18,0
23714,1.26,1.15,-1.61,-0.92,-129.89,2.53,4.71,0.34,37.70,-99.66,18.74,2.87,146.45,-41.04,-2.18,1.61,0
23831,-59.43,37.93,33.22,-16.32,-14.83,24.60,10.58,6.21,-2.07,10.12,46.32,4.60,0.34,2.76,45.18,-1.84,0
23948,-4.37,-9.66,0.00,-1.72,-1.61,12.41,4.02,1.72,3.79,-4.94,3.91,-10.81,1.03,-4.14,5.75,0.57,0
24065,5.52,-2.41,-1.26,-1.38,1.38,-3.33,1.84,-1.49,-1.49,-3.10,4.25,2.18,0.80,0.92,7.36,2.64,0
24181,1.49,-1.03,-3.68,1.03,0.46,2.87,0.69,3.68,1.15,1.95,2.99,-3.68,-0.23,-2.76,3.10,1.49,0
24298,-0.23,1.61,-1.95,-1.84,1.61,3.68,1.84,-1.95,1.84,3.22,3.33,0.11,2.18,0.23,4.60,0.92,0
24415,-1.26,0.11,-0.57,-0.11,-0.34,2.87,2.87,0.69,3.56,4.71,2.99,-4.14,3.22,0.80,6.32,1.38,0
24532,-0.92,-0.34,-0.46,-2.87,0.57,1.38,2.99,1.72,3.33,3.56,3.56,0.69,2.53,1.03,6.21,1.26,0
24649,-0.11,0.92,-2.18,0.00,0.00,2.18,1.49,1.03,2.53,2.07,3.10,0.46,1.15,1.72,6.09,1.38,0
24766,0.00,-0.23,-1.72,-1.03,-0.11,1.61,1.49,1.15,2.76,2.41,2.53,0.80,1.84,1.72,5.52,1.03,0
24882,-0.46,0.00,-1.95,-1.49,0.00,2.41,1.15,0.34,2.30,2.76,3.56,0.92,1.38,1.26,4.37,1.38,0
24999,-1.03,0.34,-1.49,-1.49,-0.23,1.03,1.84,1.61,2.53,2.41,3.10,0.80,1.03,0.57,4.83,1.38,0
25116,-1.15,-0.11,-1.95,-1.49,-0.46,1.61,1.15,0.34,2.87,2.07,2.64,0.57,1.61,1.03,5.17,2.30,0
25233,-0.11,0.11,-1.84,-1.72,-0.23,2.18,1.84,1.15,2.64,2.18,2.99,0.69,1.38,1.38,4.94,1.61,0
25350,-0.46,0.23,-1.26,-1.03,-0.34,1.95,1.95,0.57,3.22,2.30,2.87,0.34,1.61,1.15,5.40,1.03,0
25466,-0.34,0.46,-1.84,-1.72,0.23,1.84,1.38,0.23,2.41,2.87,2.76,0.23,1.38,0.92,5.29,1.49,0
25583,-0.23,0.00,-1.95,-1.38,-0.11,1.61,1.61,0.11,3.56,3.68,1.49,0.46,-1.38,-1.49,5.98,1.38,0
25700,112.42,10.92,-32.99,-16.78,29.54,-5.63,-11.61,-6.44,7.82,48.28,-19.31,7.93,19.31,-16.44,3.22,3.56,0
25817,11.15,11.72,12.30,-8.28,2.07,0.23,-3.22,5.75,-2.30,0.11,-8.16,8.51,-3.56,1.15,3.33,-0.80,0
25934,-8.85,-3.10,-2.30,0.80,-2.76,-13.33,2.99,2.41,-6.55,3.45,2.18,2.87,-5.75,-9.43,6.21,3.33,0
26051,0.92,2.41,-0.46,1.49,2.07,-0.11,4.48,-2.41,2.87,0.46,-9.89,-0.80,0.80,0.11,1.15,5.86,0
26167,1.49,1.26,-3.22,-3.33,-0.23,1.84,-0.34,1.95,1.26,5.75,1.95,0.46,1.15,2.07,5.29,-0.34,0
26284,-0.34,-0.69,-0.69,-2.53,1.15,1.38,1.38,0.23,3.22,2.18,2.30,-1.95,1.61,2.76,2.07,1.15,0
26401,0.23,0.69,-1.84,0.23,-0.46,2.30,1.38,0.57,2.41,1.95,5.40,0.23,2.18,2.87,5.98,2.07,0
26518,-0.57,0.46,-1.84,-1.49,0.00,1.95,1.38,0.23,2.99,2.30,3.22,-0.23,0.92,2.07,5.40,0.69,0
26635,-0.34,0.11,-1.95,-0.69,0.34,1.95,1.26,1.15,3.22,2.07,3.45,-0.11,1.15,0.46,5.40,1.26,0
26752,-0.23,0.00,-1.84,-0.92,0.57,1.72,2.41,1.38,2.76,2.41,2.76,1.03,0.80,1.38,5.40,2.53,0
26868,-0.23,0.00,-1.61,-1.15,-0.34,1.61,1.26,0.92,2.30,2.53,2.30,0.11,0.69,1.03,5.17,2.18,0
26985,-0.34,0.00,-2.07,-0.92,0.11,1.84,1.49,1.03,2.30,2.18,2.87,1.03,1.38,0.80,4.71,2.07,0
27102,-0.46,0.11,-1.61,-1.49,-0.11,1.61,1.72,0.23,2.53,2.53,2.99,0.34,1.84,1.26,4.94,1.95,0
27219,-0.69,0.46,-1.38,-1.38,-0.11,1.95,2.41,0.69,2.64,2.30,3.22,0.00,1.49,1.26,5.40,1.15,0
27336,-0.23,0.11,-1.72,-1.38,0.11,1.95,1.38,0.23,2.64,2.53,3.56,0.11,1.38,1.03,5.40,1.84,0
27453,-0.11,0.00,-1.49,-1.26,0.00,1.72,1.84,0.92,-93.91,1.95,3.56,1.15,-49.66,-3.10,5.63,1.72,0
27569,92.76,-44.72,34.71,-4.25,158.29,25.52,24.60,0.00,12.76,-9.43,-6.21,11.15,-11.15,22.07,23.33,-15.17,0
27686,-5.40,20.12,7.82,-13.91,4.25,-2.53,-3.10,6.21,-4.02,-2.18,-0.69,24.48,-2.30,0.46,0.69,1.15,0
27803,-8.51,-8.05,-3.33,-2.30,-3.79,-10.12,1.03,3.91,-1.03,-8.05,3.45,2.64,0.11,-1.84,9.20,4.71,0
27920,-4.02,1.03,-0.46,-3.10,1.38,-0.80,2.99,1.61,1.38,-2.99,-51.38,1.49,1.38,-0.80,1.15,1.72,0
28037,-0.11,1.38,-3.22,-5.63,1.03,2.07,2.18,1.84,3.56,2.76,0.00,1.95,-0.80,5.17,3.45,-0.46,0
28154,-1.03,-0.11,-0.80,-1.26,-1.03,2.87,0.46,-0.23,2.18,3.68,3.33,-1.26,-0.46,0.46,5.40,0.46,0
28270,-0.34,-0.23,-1.38,-0.46,1.61,2.53,2.76,0.69,3.10,3.56,3.79,0.69,2.64,1.72,6.09,1.26,0
28387,-0.46,1.26,-0.46,-2.18,0.23,2.41,1.95,0.11,2.53,1.95,2.99,0.80,0.69,0.80,5.63,1.49,0
28504,-0.46,0.11,-1.72,-0.57,0.11,1.38,1.49,0.69,1.72,2.53,3.33,0.23,0.57,1.84,5.06,2.07,0
28621,-0.57,-0.57,-0.80,-1.38,-0.23,1.95,1.61,0.69,1.84,2.07,3.45,1.15,1.95,1.15,4.94,2.30,0
28738,-1.03,0.11,-1.84,-1.26,0.11,1.38,1.72,0.46,2.18,2.41,2.76,0.34,1.84,1.26,4.60,1.84,0
28855,-0.11,0.46,-1.61,-1.26,0.23,1.84,1.26,0.92,2.41,2.30,2.76,0.57,1.15,1.49,4.83,2.53,0
28971,-0.57,-0.57,-1.49,-1.61,-0.46,1.95,1.95,0.57,2.53,3.10,3.45,0.46,3.22,0.80,4.60,1.72,0
29088,-0.23,0.00,-1.49,-1.61,0.46,1.49,1.72,0.34,2.64,2.53,2.99,0.11,1.03,1.38,4.94,1.49,0
29205,-0.11,-0.46,-1.49,-0.92,0.34,1.84,1.84,0.46,2.53,2.76,3.33,0.23,1.26,1.15,4.83,1.72,0
29322,-0.57,0.00,-1.72,-1.03,-1.03,2.07,1.72,0.69,-46.21,4.71,5.86,1.72,-156.33,48.16,12.41,2.41,0
29439,76.44,21.96,-50.46,19.20,-8.39,77.94,-78.40,10.69,-2.64,31.38,-30.46,11.49,8.16,-17.01,2.76,0.80,0
29556,5.06,-2.53,5.86,32.76,0.57,5.63,-3.79,-9.77,-3.79,-1.49,-2.41,-2.07,-0.92,3.22,2.76,22.65,0
